,Drug_ID,Protein_ID,label
18334,DB07873,Q15046,0
18335,DB04648,Q16613,0
18336,DB05793,DB08768,0
18337,DB04426,DB03405,0
18338,P80404,DB00880,0
18339,DB08605,DB07311,0
18340,Q9Y6K0,P02751,0
18341,DB05494,DB06766,0
18342,P13995,Q13427,0
18343,DB05715,DB05155,0
18344,DB03384,DB00133,0
18345,DB00975,DB00083,0
18346,DB03628,O60939,0
18347,DB05879,DB07401,0
18348,DB03385,DB08729,0
18349,P78362,DB01693,0
18350,DB02850,DB05190,0
18351,A8MPY1,DB00429,0
18352,DB03486,DB01074,0
18353,DB00165,DB07841,0
18354,DB04960,DB00328,0
18355,Q96GR2,DB04763,0
18356,DB01392,Q9UGI6,0
18357,DB07419,DB02644,0
18358,DB00542,DB08904,0
18359,P05107,DB05201,0
18360,DB01666,DB02342,0
18361,DB05417,DB06267,0
18362,Q13258,DB07023,0
18363,DB03703,DB05049,0
18364,DB01833,DB06741,0
18365,DB03182,P43003,0
18366,Q9UGJ0,DB04090,0
18367,DB02628,DB00554,0
18368,DB00499,DB07628,0
18369,DB05308,DB07034,0
18370,DB05036,P18405,0
18371,DB08058,DB08617,0
18372,DB01054,Q9UNN8,0
18373,Q9Y698,P48167,0
18374,DB09101,DB02261,0
18375,DB04417,DB08222,0
18376,DB00523,DB04376,0
18377,Q9NNW7,DB00015,0
18378,DB03370,DB00291,0
18379,Q00534,P09871,0
18380,DB11363,DB00515,0
18381,DB00440,DB04307,0
18382,Q92947,DB02404,0
18383,DB03480,P01130,0
18384,O43548,DB07622,0
18385,DB02556,DB08437,0
18386,DB02569,Q92993,0
18387,DB01630,DB05215,0
18388,P14778,DB00724,0
18389,DB05297,DB02352,0
18390,DB00943,O60658,0
18391,Q9HBL8,P22894,0
18392,DB08526,Q9Y6F1,0
18393,DB07750,DB08996,0
18394,O94760,DB01571,0
18395,DB00588,DB00812,0
18396,DB00008,DB03233,0
18397,P21817,DB03465,0
18398,P42262,O00408,0
18399,DB03192,DB01244,0
18400,DB03408,DB05009,0
18401,P48745,DB05191,0
18402,Q9UPY5,DB00753,0
18403,DB07135,DB01117,0
18404,Q96C36,P17544,0
18405,DB02205,DB08781,0
18406,O00764,Q9Y689,0
18407,DB04920,DB01252,0
18408,DB08497,P28161,0
18409,DB01237,DB03147,0
18410,P11229,P28335,0
18411,DB06594,DB07847,0
18412,Q8N119,Q9UDX4,0
18413,DB03606,DB03240,0
18414,Q96KG9,DB04207,0
18415,O60493,P49759,0
18416,P04075,DB08672,0
18417,P22352,O95342,0
18418,DB08996,DB08347,0
18419,DB07028,P50607,0
18420,P28070,DB00759,0
18421,Q9NSE4,DB04512,0
18422,DB01229,DB09559,0
18423,DB02239,DB08004,0
18424,DB04964,DB07486,0
18425,DB02800,O00555,0
18426,DB07440,DB04372,0
18427,DB01948,DB03015,0
18428,DB07858,P04083,0
18429,DB04805,DB08892,0
18430,P21283,DB08891,0
18431,DB08492,P54219,0
18432,P20711,DB08520,0
18433,DB06218,DB08257,0
18434,O95299,DB07469,0
18435,P20138,DB03081,0
18436,DB00277,P17735,0
18437,DB08880,DB00098,0
18438,DB07353,DB04751,0
18439,DB02689,O60678,0
18440,DB08756,DB00304,0
18441,P05230,DB06813,0
18442,DB02848,P51812,0
18443,DB05039,DB07513,0
18444,Q15796,DB01433,0
18445,DB02189,DB05327,0
18446,DB00933,P51570,0
18447,DB00056,P22694,0
18448,P42336,DB07585,0
18449,DB02308,P41146,0
18450,DB07934,P54886,0
18451,DB01640,DB08819,0
18452,DB02610,P61586,0
18453,DB07172,DB08527,0
18454,DB03217,P11388,0
18455,DB08577,DB07389,0
18456,Q92930,DB07500,0
18457,Q9UBQ6,Q8TD30,0
18458,P24752,P11233,0
18459,DB02800,DB01060,0
18460,DB06626,DB00201,0
18461,P16220,DB06843,0
18462,DB05153,DB05206,0
18463,DB03758,DB05506,0
18464,DB02034,O14920,0
18465,DB06729,Q01740,0
18466,DB01160,Q13363,0
18467,DB01762,P49221,0
18468,P14770,DB08389,0
18469,Q8IUZ5,DB01454,0
18470,DB01033,DB04853,0
18471,DB00862,DB00619,0
18472,P48549,Q9Y345,0
18473,Gene,DB01084,0
18474,DB07423,DB07286,0
18475,P22033,DB00578,0
18476,DB00323,DB04781,0
18477,DB07104,DB07251,0
18478,DB01698,DB03277,0
18479,DB00487,Q00796,0
18480,DB00511,DB05127,0
18481,Q92569,DB06335,0
18482,Q969V6,Q9NXG6,0
18483,DB02104,O75715,0
18484,DB03709,P51003,0
18485,P01920,DB08418,0
18486,P49765,DB00395,0
18487,DB03392,DB07298,0
18488,DB00384,DB08396,0
18489,DB01054,P11717,0
18490,DB01877,DB03975,0
18491,DB07899,P04075,0
18492,DB08143,DB07177,0
18493,DB08447,Q9Y4W6,0
18494,DB07128,Q00796,0
18495,DB00694,DB03413,0
18496,DB07230,Q13907,0
18497,DB04451,P07947,0
18498,Q7Z4J2,DB07602,0
18499,DB07255,DB08330,0
18500,DB02196,Q16322,0
18501,DB07646,Q95460,0
18502,P17707,DB05004,0
18503,DB06287,P12081,0
18504,P04818,DB04153,0
18505,DB04771,DB02652,0
18506,Q9Y689,DB08280,0
18507,DB06979,P01130,0
18508,DB02825,Q15738,0
18509,Q9NRF9,DB02551,0
18510,DB02255,DB00422,0
18511,P04179,Q8TCU5,0
18512,O14880,DB06954,0
18513,DB01576,DB02800,0
18514,DB07733,DB01807,0
18515,Q9BW92,DB02108,0
18516,DB04925,DB07790,0
18517,DB03925,DB09052,0
18518,Q03721,DB08000,0
18519,DB07202,DB08899,0
18520,Q14573,DB06875,0
18521,DB03934,DB06942,0
18522,DB00521,DB01148,0
18523,DB07577,P17050,0
18524,DB02512,P10276,0
18525,DB02568,DB01660,0
18526,DB09143,DB05509,0
18527,DB00035,Q9UHW9,0
18528,DB00417,DB03597,0
18529,Q8N8R3,DB06897,0
18530,P05166,DB03101,0
18531,P53004,P08631,0
18532,DB00796,DB07326,0
18533,Q92953,DB00619,0
18534,DB01631,O15528,0
18535,P01574,DB00761,0
18536,DB07446,DB06713,0
18537,DB05758,DB07991,0
18538,DB00946,DB02067,0
18539,DB00928,DB06972,0
18540,DB00587,DB02407,0
18541,Q96LB9,DB08813,0
18542,P41145,DB08522,0
18543,DB04142,P16870,0
18544,DB00040,DB00123,0
18545,DB04997,DB02193,0
18546,DB01084,DB06714,0
18547,DB01649,DB02131,0
18548,DB00294,DB07486,0
18549,P35626,O60911,0
18550,DB02515,DB04858,0
18551,DB01820,DB06979,0
18552,DB08484,DB05080,0
18553,DB01472,DB04572,0
18554,DB01082,P13688,0
18555,DB08838,DB05202,0
18556,DB00239,P14920,0
18557,DB06650,P78368,0
18558,DB00949,DB02035,0
18559,DB01202,DB01884,0
18560,P24394,DB01225,0
18561,DB04841,DB06785,0
18562,DB07428,Q15102,0
18563,P01892,DB06720,0
18564,DB04912,DB01131,0
18565,DB03326,Q99661,0
18566,Q92569,DB03622,0
18567,DB08133,O43837,0
18568,DB03150,Q12879,0
18569,DB00328,DB07008,0
18570,DB06845,Q9NPJ3,0
18571,DB00306,DB08397,0
18572,DB01366,DB00217,0
18573,Q7L5Y9,DB02158,0
18574,DB08262,O14842,0
18575,DB08285,P43026,0
18576,P11684,DB08555,0
18577,DB00756,DB00915,0
18578,DB04244,DB01237,0
18579,DB02581,DB08773,0
18580,DB05166,P16152,0
18581,P07510,DB01791,0
18582,DB02447,DB07814,0
18583,DB04451,P01764,0
18584,O60779,DB03333,0
18585,DB02045,DB07298,0
18586,DB05072,P47901,0
18587,P04150,DB03906,0
18588,DB01223,DB03424,0
18589,P27695,DB04648,0
18590,DB03062,DB00060,0
18591,Q96RJ0,DB00180,0
18592,P07451,P33260,0
18593,P04839,DB04774,0
18594,DB06127,DB00089,0
18595,DB06016,Q9UNA0,0
18596,DB07879,P40429,0
18597,O60218,P30711,0
18598,DB00296,DB08751,0
18599,O43920,P10745,0
18600,DB04509,DB00722,0
18601,DB08195,DB03390,0
18602,DB08358,DB00400,0
18603,Q03013,DB06228,0
18604,DB00631,DB08420,0
18605,DB04607,DB07228,0
18606,DB00992,DB08083,0
18607,DB07969,P11362,0
18608,DB03696,Q07817,0
18609,P21912,Q9UNX9,0
18610,Q15648,DB07245,0
18611,P32019,DB06844,0
18612,P49773,DB01124,0
18613,DB08400,O95881,0
18614,DB08184,DB01096,0
18615,DB08020,DB06616,0
18616,P20333,DB07447,0
18617,DB04956,DB09038,0
18618,P15336,DB03892,0
18619,Q9UN88,DB08705,0
18620,DB00129,P78417,0
18621,DB04707,DB00318,0
18622,O75762,DB05298,0
18623,DB07001,DB00293,0
18624,DB04058,P19971,0
18625,DB08389,P04035,0
18626,P98160,DB06898,0
18627,Q9P2J5,DB05110,0
18628,Q96FL8,DB06150,0
18629,DB01738,DB08228,0
18630,P63092,DB03223,0
18631,DB06920,Q9H3N8,0
18632,DB02994,DB08877,0
18633,DB04672,DB02220,0
18634,DB01915,P01584,0
18635,DB03978,P41597,0
18636,Q9UQD0,DB05134,0
18637,O60568,O75311,0
18638,DB03059,DB02852,0
18639,DB01649,DB05025,0
18640,P06730,DB05116,0
18641,P00736,DB08365,0
18642,DB03904,DB01327,0
18643,P13929,DB02731,0
18644,DB07883,P22310,0
18645,P0CG47,DB00297,0
18646,P31213,P00352,0
18647,P23434,DB04258,0
18648,DB02762,DB02347,0
18649,DB07277,DB00984,0
18650,P20810,P49327,0
18651,DB00308,Q09428,0
18652,DB06404,DB00183,0
18653,DB00752,DB04681,0
18654,P51787,DB07280,0
18655,DB08098,Q9H3N8,0
18656,DB00401,DB07183,0
18657,DB03841,DB06684,0
18658,Q9UKY3,P08519,0
18659,Q92843,DB05282,0
18660,Q15418,DB04676,0
18661,P00374,DB04350,0
18662,DB07968,DB04233,0
18663,DB02533,P49411,0
18664,DB02095,DB00936,0
18665,DB06892,DB08057,0
18666,O95954,DB03892,0
18667,DB07580,DB03758,0
18668,P04054,DB08292,0
18669,DB02721,DB03925,0
18670,DB04405,DB01583,0
18671,Q13564,DB08441,0
18672,P61313,DB03722,0
18673,P16870,DB07110,0
18674,DB01224,P0CG29,0
18675,DB03206,DB08916,0
18676,DB02479,P16499,0
18677,DB00041,P42338,0
18678,DB06148,P35503,0
18679,DB01820,DB03754,0
18680,DB08504,DB01675,0
18681,DB08597,DB04953,0
18682,P32238,DB07822,0
18683,Q9BXA5,DB06928,0
18684,Q9H2M3,DB02598,0
18685,DB00912,P03891,0
18686,Q9UGM1,DB05506,0
18687,Q7Z406,DB02381,0
18688,P02768,DB02267,0
18689,DB02827,P12319,0
18690,P54577,DB01694,0
18691,DB08066,DB02371,0
18692,DB00853,Q9Y5N1,0
18693,DB08335,DB08085,0
18694,DB01496,DB07255,0
18695,DB04974,DB02057,0
18696,P21802,DB07263,0
18697,Q15825,P61927,0
18698,Q16478,P51178,0
18699,DB08503,DB01087,0
18700,DB01210,DB07698,0
18701,DB02152,DB08084,0
18702,DB01104,DB05521,0
18703,DB03736,P48067,0
18704,DB00150,DB08737,0
18705,DB03612,DB00763,0
18706,DB01070,DB05897,0
18707,DB01120,DB02963,0
18708,DB06856,P27797,0
18709,P10636,DB08896,0
18710,P04746,DB08047,0
18711,P22310,DB08661,0
18712,DB00650,DB00527,0
18713,DB08479,DB07193,0
18714,DB05304,DB06841,0
18715,Q96A70,P00746,0
18716,DB01136,DB05295,0
18717,DB04677,DB01045,0
18718,P15170,Q9HBL8,0
18719,DB04166,DB03552,0
18720,P22460,O95838,0
18721,Q7Z2W7,DB04234,0
18722,DB07455,P33151,0
18723,DB07133,Q15119,0
18724,DB04027,DB05364,0
18725,DB03401,DB00699,0
18726,DB01009,Q02318,0
18727,DB00910,DB08073,0
18728,Q2M3G0,DB07079,0
18729,DB07550,DB00973,0
18730,P06870,DB07136,0
18731,DB01211,DB01946,0
18732,P61587,DB01269,0
18733,Q9NR82,DB07303,0
18734,DB08138,DB00545,0
18735,DB03791,P22352,0
18736,DB01992,O14788,0
18737,DB00964,P20839,0
18738,DB01005,P14207,0
18739,DB08143,DB04757,0
18740,P09488,DB04959,0
18741,P11226,DB03419,0
18742,DB07272,P20648,0
18743,P10415,DB06738,0
18744,DB04930,DB04957,0
18745,Q9UL51,DB07224,0
18746,DB00099,DB00187,0
18747,P14598,DB02335,0
18748,DB05758,DB04681,0
18749,P20472,DB07504,0
18750,Q9GZZ6,DB03606,0
18751,DB07419,DB02381,0
18752,Q9UKQ2,DB01793,0
18753,DB07950,DB00335,0
18754,Q13557,DB05235,0
18755,Q8NE62,DB01181,0
18756,DB08150,DB04657,0
18757,DB03934,Q9UNX9,0
18758,DB00158,DB01761,0
18759,DB07112,P30559,0
18760,DB03365,DB07905,0
18761,DB03554,O43497,0
18762,P54646,P05067,0
18763,DB08020,P12268,0
18764,DB07765,P00736,0
18765,DB04527,P13639,0
18766,P30518,DB04377,0
18767,DB05007,P16930,0
18768,DB01275,DB08878,0
18769,DB08166,P11926,0
18770,Q15080,DB02938,0
18771,DB00204,DB04789,0
18772,DB01215,DB03253,0
18773,DB01199,DB06738,0
18774,DB00201,DB01418,0
18775,DB02468,P29274,0
18776,DB01977,DB01964,0
18777,Q9UN19,DB08149,0
18778,DB04707,DB08596,0
18779,DB05171,Q9NXA8,0
18780,Q6PI48,DB04831,0
18781,DB00063,DB02486,0
18782,P27815,Q9UDX3,0
18783,DB00672,Q96LB9,0
18784,P55210,DB03747,0
18785,DB06061,DB03906,0
18786,DB08782,P08235,0
18787,O75390,P01009,0
18788,DB08468,DB03082,0
18789,DB08006,DB04059,0
18790,DB00925,DB00705,0
18791,P01617,DB08522,0
18792,Q9Y251,Q9NSA2,0
18793,P22460,P35869,0
18794,P08123,DB06267,0
18795,P07333,DB07974,0
18796,Q6W5P4,DB03783,0
18797,Q16798,DB07870,0
18798,DB08175,P01138,0
18799,DB05501,Q9NWT6,0
18800,DB04672,P30968,0
18801,DB00567,DB00321,0
18802,DB02093,DB08126,0
18803,DB03551,DB06961,0
18804,DB08448,DB08345,0
18805,DB04836,Q15761,0
18806,DB00298,P56696,0
18807,P16220,DB00291,0
18808,P29218,DB03084,0
18809,DB01398,P62942,0
18810,P49888,DB00254,0
18811,P14621,DB06963,0
18812,P36969,Q9BXI2,0
18813,Q96C24,DB03486,0
18814,DB02730,P27695,0
18815,DB00693,DB08493,0
18816,Q9BW91,P54760,0
18817,DB00967,DB02621,0
18818,Q00169,P31749,0
18819,DB08374,DB00449,0
18820,O95298,DB01338,0
18821,O75460,DB02323,0
18822,P62508,DB00830,0
18823,DB08322,DB05200,0
18824,DB03417,Q9H6Z9,0
18825,DB00305,P16410,0
18826,P32754,Q16877,0
18827,DB08097,Q86Y39,0
18828,DB04724,DB04200,0
18829,P05023,DB00950,0
18830,Q03393,DB05003,0
18831,P13569,DB04318,0
18832,Q6TGC4,P35916,0
18833,DB07236,DB00235,0
18834,DB00152,P52961,0
18835,DB02198,P80192,0
18836,Q9UM07,P05305,0
18837,DB07848,DB01133,0
18838,DB01220,DB07173,0
18839,DB04371,DB00374,0
18840,Q6IA69,P19440,0
18841,DB03314,Q07954,0
18842,DB02805,P15692,0
18843,DB03425,DB07172,0
18844,DB09036,DB07735,0
18845,DB07557,DB02673,0
18846,DB04249,P27986,0
18847,DB05399,DB00072,0
18848,P55011,DB05246,0
18849,DB00477,DB02679,0
18850,DB07543,DB02900,0
18851,DB00839,Q15758,0
18852,DB01277,P11216,0
18853,DB08764,DB03288,0
18854,DB03600,DB00050,0
18855,P43119,P48147,0
18856,P36021,DB04770,0
18857,DB04509,DB03906,0
18858,DB04673,DB03133,0
18859,DB05214,DB01382,0
18860,DB00704,P48736,0
18861,DB08756,DB03844,0
18862,DB01354,Q9NYK1,0
18863,DB00504,DB01270,0
18864,P45984,Q9P2W7,0
18865,DB03130,O14788,0
18866,Q99250,DB01154,0
18867,P47897,DB00687,0
18868,P36897,DB06854,0
18869,DB02445,DB08163,0
18870,DB02069,DB02779,0
18871,DB08054,Q96HD9,0
18872,P22607,O14646,0
18873,DB04959,DB07126,0
18874,DB01087,DB04066,0
18875,Q9UGI9,O43674,0
18876,P33402,DB08058,0
18877,DB03058,DB08302,0
18878,DB00531,Q86W47,0
18879,P07478,DB05053,0
18880,DB00340,P05164,0
18881,DB01165,DB07852,0
18882,O14756,DB08695,0
18883,DB01220,P12314,0
18884,DB03201,DB01191,0
18885,DB07973,DB00328,0
18886,DB04253,DB08361,0
18887,Q86VB7,DB00492,0
18888,DB05351,DB00315,0
18889,DB00081,DB07106,0
18890,DB02861,DB07017,0
18891,Q08499,DB04983,0
18892,DB04099,Q05655,0
18893,DB08877,DB03719,0
18894,P08238,P10153,0
18895,DB07765,Q5TDP6,0
18896,DB02010,DB04163,0
18897,O95045,DB05283,0
18898,Q9Y233,DB00199,0
18899,DB00132,DB00408,0
18900,DB03509,DB06650,0
18901,DB01608,DB06938,0
18902,DB05417,DB08996,0
18903,DB00833,DB04021,0
18904,P19801,DB03791,0
18905,DB04387,P28908,0
18906,P36544,P04040,0
18907,O14756,DB06878,0
18908,P27361,DB01766,0
18909,DB04244,P47985,0
18910,Q9UI33,DB07227,0
18911,Q9H252,O60568,0
18912,DB08788,DB05771,0
18913,P17812,DB04556,0
18914,Q06520,DB00427,0
18915,P34913,Q01118,0
18916,P16066,Q9Y5R2,0
18917,DB00536,P05546,0
18918,DB01180,DB01359,0
18919,DB00259,DB03336,0
18920,DB08195,DB00972,0
18921,DB07574,DB08007,0
18922,P04839,DB06976,0
18923,DB04793,DB01667,0
18924,Q9H4B7,P13639,0
18925,DB00785,DB05214,0
18926,P62993,Q13946,0
18927,DB03294,DB08200,0
18928,DB04771,DB01049,0
18929,Q9Y698,Q16853,0
18930,O14746,DB04214,0
18931,DB00385,DB06701,0
18932,Q8NEB9,DB04083,0
18933,O00555,DB06688,0
18934,DB04886,DB05421,0
18935,DB07746,DB02108,0
18936,DB02596,DB03861,0
18937,Q03426,DB04872,0
18938,P13866,DB07657,0
18939,O14965,DB04585,0
18940,DB04875,DB02678,0
18941,P07585,DB00028,0
18942,DB03087,DB02831,0
18943,DB01272,DB01944,0
18944,P11678,Q9NWT6,0
18945,DB03848,DB09083,0
18946,P07339,DB02170,0
18947,DB06909,DB01309,0
18948,DB01245,DB08033,0
18949,DB02684,DB02264,0
18950,DB03466,DB05212,0
18951,DB08004,DB00986,0
18952,Q9Y289,DB04892,0
18953,DB02341,DB08256,0
18954,DB00555,DB08836,0
18955,DB01276,DB08601,0
18956,DB08004,DB00005,0
18957,Q9H853,DB00601,0
18958,P29803,DB01745,0
18959,P11245,Q9H3N8,0
18960,DB02143,Q6L8H2,0
18961,P41145,DB08000,0
18962,DB08029,DB00686,0
18963,DB00657,DB00421,0
18964,DB03738,DB08194,0
18965,P16220,DB04917,0
18966,DB00564,DB03747,0
18967,DB08239,DB00446,0
18968,DB00495,DB07905,0
18969,DB08341,P22894,0
18970,DB00619,Q15031,0
18971,DB07031,P17252,0
18972,DB05198,Q8TCC7,0
18973,DB02432,DB03597,0
18974,DB00277,Q9NUV7,0
18975,DB00185,DB04152,0
18976,DB00776,DB03880,0
18977,DB04977,DB06727,0
18978,P01106,DB04575,0
18979,Q05940,DB01827,0
18980,Q92847,DB08135,0
18981,DB02542,P08243,0
18982,DB08363,DB03860,0
18983,DB00909,P01270,0
18984,DB08301,O75311,0
18985,DB01404,DB07796,0
18986,P02818,DB00293,0
18987,DB04544,DB00661,0
18988,P0CG04,DB02563,0
18989,DB00716,DB08235,0
18990,DB05812,Q16478,0
18991,DB03663,DB07126,0
18992,DB07415,Q9UN76,0
18993,DB01496,P25774,0
18994,DB01399,DB01055,0
18995,DB08082,P48167,0
18996,P61160,Q8WX39,0
18997,DB00419,P80192,0
18998,DB08674,DB08694,0
18999,DB07997,DB08202,0
19000,DB08779,DB03635,0
19001,DB04074,DB08118,0
19002,DB08572,Q99624,0
19003,DB00457,DB00861,0
19004,DB08056,DB04204,0
19005,P06732,P41091,0
19006,DB00109,DB04132,0
19007,DB07099,DB01049,0
19008,DB02360,DB08005,0
19009,DB08020,P53611,0
19010,Q9NQ25,Q9HD40,0
19011,DB05869,Q9BVA1,0
19012,DB02463,DB08632,0
19013,DB01955,DB04234,0
19014,DB06868,DB03430,0
19015,DB02515,DB00749,0
19016,P07225,DB07859,0
19017,DB00464,O60494,0
19018,DB02396,O43681,0
19019,DB06919,Q00266,0
19020,DB08565,DB06688,0
19021,DB01033,DB04669,0
19022,O94956,O95644,0
19023,DB07107,P07947,0
19024,Q9Y5Y9,DB01571,0
19025,DB07801,DB05422,0
19026,DB01006,DB00800,0
19027,DB08201,P68366,0
19028,DB09570,DB00086,0
19029,DB07596,DB03124,0
19030,DB04878,DB02735,0
19031,Q92793,P41439,0
19032,P19971,P05164,0
19033,P49368,P16499,0
19034,DB02342,DB08276,0
19035,DB00852,DB07458,0
19036,DB00052,P07359,0
19037,DB06211,DB04013,0
19038,P00750,Q15274,0
19039,P31644,P51659,0
19040,DB00596,DB08774,0
19041,DB02547,DB01961,0
19042,DB06155,DB08246,0
19043,DB00846,P26358,0
19044,Q8NBP7,O60909,0
19045,O14936,DB06228,0
19046,O60882,DB06714,0
19047,DB05032,DB08293,0
19048,P08559,DB02759,0
19049,DB02452,P28335,0
19050,P07098,DB05342,0
19051,O75715,DB02857,0
19052,O15403,DB00311,0
19053,DB02388,DB04972,0
19054,DB00534,DB01483,0
19055,DB02018,O60701,0
19056,DB08262,DB01241,0
19057,DB01181,DB07444,0
19058,DB03963,DB07485,0
19059,Q8TF76,O95263,0
19060,Q16566,DB07751,0
19061,Q92953,DB08083,0
19062,DB00759,DB00914,0
19063,P11168,DB06742,0
19064,DB07317,DB03349,0
19065,DB09102,P25311,0
19066,Q05940,DB04256,0
19067,DB08521,P53674,0
19068,DB01024,DB05394,0
19069,P32754,DB08005,0
19070,Q92876,DB03975,0
19071,O14746,DB07744,0
19072,Q03403,P06400,0
19073,DB00918,O60701,0
19074,DB03222,DB00674,0
19075,Q05932,DB08084,0
19076,DB09049,DB02197,0
19077,Q96GD4,P00736,0
19078,DB04884,DB09054,0
19079,DB00712,DB07790,0
19080,DB04829,DB03468,0
19081,P22748,DB04522,0
19082,DB08358,DB07154,0
19083,O75899,P23381,0
19084,P49759,DB00104,0
19085,DB00964,P56282,0
19086,DB04956,DB01567,0
19087,DB06987,DB05358,0
19088,DB08492,DB08819,0
19089,DB07621,P23743,0
19090,DB02834,DB07907,0
19091,DB07653,DB02236,0
19092,P43115,DB08276,0
19093,DB06695,DB01134,0
19094,P28472,DB03850,0
19095,P22557,DB07377,0
19096,P22748,DB07644,0
19097,DB03216,DB03609,0
19098,DB07723,DB00398,0
19099,DB05004,P51649,0
19100,P61160,Q5JVS0,0
19101,P41180,DB08426,0
19102,DB00932,O43525,0
19103,DB01727,DB00216,0
19104,DB07431,P01584,0
19105,P49354,DB01404,0
19106,DB02651,P54289,0
19107,DB07162,DB01132,0
19108,DB02296,DB00762,0
19109,DB05460,P38435,0
19110,DB01927,DB00699,0
19111,DB08776,DB06875,0
19112,DB00530,Q86VU5,0
19113,DB08661,P10606,0
19114,DB02452,DB05171,0
19115,DB01068,O15269,0
19116,P55011,DB07031,0
19117,Q13370,DB05159,0
19118,DB07567,DB02483,0
19119,DB04163,DB00004,0
19120,DB01823,DB03096,0
19121,DB08056,Q9Y2Z4,0
19122,Q9UHC9,P15692,0
19123,P01112,DB06694,0
19124,DB06868,DB08126,0
19125,P20810,DB00160,0
19126,P54317,DB02405,0
19127,P24752,DB07360,0
19128,DB00547,DB01438,0
19129,DB07095,DB02287,0
19130,DB07711,P21964,0
19131,DB06854,Q8WU03,0
19132,P22694,DB00133,0
19133,DB00374,DB07612,0
19134,DB04578,DB05235,0
19135,DB07585,DB07013,0
19136,DB06997,DB01240,0
19137,DB00189,P48552,0
19138,DB00822,DB01010,0
19139,P62993,DB05030,0
19140,DB02419,O60427,0
19141,DB05304,DB00005,0
19142,DB03390,DB05470,0
19143,P19801,DB04890,0
19144,DB03824,DB08676,0
19145,DB06962,DB08039,0
19146,P25100,DB04803,0
19147,DB07821,DB06884,0
19148,DB06829,DB08399,0
19149,DB07530,P26439,0
19150,DB02142,Q16651,0
19151,P35228,DB03801,0
19152,P51671,DB07050,0
19153,Q9HCD5,DB02296,0
19154,DB04018,P15954,0
19155,DB06822,DB08091,0
19156,DB02866,DB00449,0
19157,DB04299,DB04905,0
19158,P49189,DB02563,0
19159,P04424,DB03073,0
19160,DB00188,O14788,0
19161,DB00209,DB08210,0
19162,DB01675,Q01581,0
19163,DB00932,DB01083,0
19164,DB01093,DB00830,0
19165,DB06274,DB07387,0
19166,DB06273,DB08709,0
19167,Q9BXA5,P41091,0
19168,DB07653,DB04960,0
19169,DB01833,P48664,0
19170,O14939,DB07838,0
19171,DB08907,P0C0L5,0
19172,DB07792,Q96I15,0
19173,P07602,P48061,0
19174,Q8N8R3,DB00884,0
19175,DB01826,DB00196,0
19176,DB00344,DB08170,0
19177,P49411,P50391,0
19178,DB03633,Q9UNN8,0
19179,DB07069,DB04917,0
19180,P01019,P01308,0
19181,DB00734,DB00198,0
19182,DB08091,DB08153,0
19183,DB03929,Q96EM0,0
19184,DB06823,DB05049,0
19185,DB01029,DB07249,0
19186,DB04799,DB02696,0
19187,DB07987,Q96LB9,0
19188,O15145,DB05042,0
19189,DB03186,O43497,0
19190,P35520,P26951,0
19191,DB06971,P01112,0
19192,DB03444,DB00048,0
19193,DB01748,DB07979,0
19194,P20711,DB08262,0
19195,P19838,DB02288,0
19196,P03989,DB00807,0
19197,P03915,DB01219,0
19198,P36021,P50747,0
19199,DB03788,O43175,0
19200,Q02880,DB08052,0
19201,DB04960,P11712,0
19202,DB04845,DB04736,0
19203,DB00975,P01574,0
19204,O15067,DB01763,0
19205,DB02640,P22888,0
19206,DB04195,P23368,0
19207,O14561,DB05024,0
19208,DB06832,DB07550,0
19209,DB06772,DB05094,0
19210,DB08535,DB00992,0
19211,P27144,DB08477,0
19212,P00451,P16066,0
19213,DB07359,P40261,0
19214,O95932,DB07063,0
19215,DB07264,P42338,0
19216,Q9NSE4,DB00129,0
19217,DB07959,DB04967,0
19218,P28702,DB03016,0
19219,DB04089,Q92876,0
19220,P15291,P35367,0
19221,DB00105,P29466,0
19222,DB02078,DB00029,0
19223,O95299,DB00213,0
19224,DB05025,Q7L0J3,0
19225,DB04959,DB02479,0
19226,DB00272,P09960,0
19227,DB04643,DB04751,0
19228,Q8WXI7,DB09052,0
19229,DB08486,DB07520,0
19230,DB08289,DB02890,0
19231,DB05816,DB05366,0
19232,P30988,DB04881,0
19233,P28223,DB03759,0
19234,DB00752,DB07482,0
19235,P11021,DB07665,0
19236,DB08762,DB06901,0
19237,DB01411,DB01119,0
19238,DB00369,P11498,0
19239,DB04882,DB04867,0
19240,DB07270,DB04752,0
19241,DB01269,DB06845,0
19242,DB07080,DB07713,0
19243,DB02483,P23416,0
19244,P19883,DB02933,0
19245,DB01403,DB04269,0
19246,DB08789,P35247,0
19247,DB04790,DB05369,0
19248,Q9HA77,DB09043,0
19249,DB02917,DB08341,0
19250,DB03052,P03989,0
19251,DB01257,Q9NZV6,0
19252,DB04758,DB07707,0
19253,P26358,DB03975,0
19254,P16152,DB00364,0
19255,P04181,P18089,0
19256,DB00254,DB07064,0
19257,DB02306,DB00818,0
19258,DB07086,DB03476,0
19259,DB07506,DB07637,0
19260,DB04707,DB04988,0
19261,DB07849,DB02848,0
19262,DB09074,P08100,0
19263,DB02431,DB07888,0
19264,DB07730,P19883,0
19265,DB06993,DB00421,0
19266,Q13621,DB06916,0
19267,DB05116,DB08549,0
19268,Q01668,Q9Y2Q0,0
19269,DB07323,DB00928,0
