,Entity_ID
5399,DB07216
5400,P00325
5401,DB04090
5402,P16422
5403,DB04356
5404,DB08575
5405,DB07585
5406,DB05796
5407,DB08820
5408,DB07454
5409,Q8WUI4
5410,P48163
5411,DB01671
5412,DB01632
5413,DB04752
5414,P16220
5415,DB07001
5416,Q00535
5417,Q13285
5418,DB05399
5419,DB03934
5420,DB07563
5421,DB07164
5422,DB00867
5423,Q08499
5424,DB07253
5425,DB07921
5426,DB04761
5427,O15111
5428,DB08062
5429,DB07302
5430,DB02463
5431,Q92637
5432,DB02924
5433,DB03975
5434,P62917
5435,DB07815
5436,DB06982
5437,P13686
5438,P62258
5439,DB01239
5440,DB05464
5441,Q96BI3
5442,Q8IVL6
5443,P19652
5444,DB02762
5445,DB07139
5446,DB05829
5447,DB07768
5448,DB00800
5449,DB04922
5450,O00591
5451,Q9UJT0
5452,Q01740
5453,P51553
5454,DB02835
5455,Q9UNN8
5456,DB05194
5457,DB02506
5458,DB07264
5459,DB00165
5460,A8MPY1
5461,DB08909
5462,DB00136
5463,DB00517
5464,DB08865
5465,P02788
5466,P27144
5467,DB04207
5468,DB07317
5469,DB04002
5470,DB07007
5471,Q14626
5472,DB07330
5473,DB01742
5474,DB02742
5475,DB08365
5476,Q9UHI5
5477,DB07053
5478,DB03478
5479,DB06876
5480,DB08442
5481,P07204
5482,DB08388
5483,P08069
5484,DB00608
5485,DB00837
5486,DB05855
5487,P07327
5488,DB07595
5489,DB07350
5490,DB00593
5491,DB07788
5492,DB07428
5493,Q16740
5494,DB07668
5495,DB05298
5496,P17787
5497,DB08737
5498,DB07792
5499,Q14571
5500,Q96I99
5501,DB05235
5502,DB02153
5503,P53985
5504,P17540
5505,DB01011
5506,DB03856
5507,DB07435
5508,P06239
5509,Q14749
5510,Q9P0X4
5511,DB00970
5512,Q96IY4
5513,P19883
5514,DB03441
5515,DB00924
5516,P00403
5517,DB01200
5518,P08620
5519,DB01558
5520,DB07546
5521,DB00908
5522,DB06061
5523,DB06290
5524,DB07988
5525,DB04108
5526,DB02898
5527,P49146
5528,P48443
5529,DB06150
5530,P41180
5531,P14780
5532,DB08092
5533,DB01959
5534,DB08804
5535,DB04572
5536,P62913
5537,DB06663
5538,DB00836
5539,Q9NR97
5540,DB05578
5541,DB07023
5542,DB00245
5543,DB00644
5544,DB04576
5545,DB07146
5546,DB06732
5547,P02461
5548,DB01224
5549,DB09028
5550,P17213
5551,DB01826
5552,DB01970
5553,Q9H1K4
5554,DB05238
5555,P11226
5556,DB03225
5557,DB01406
5558,DB02888
5559,P19793
5560,DB04175
5561,DB00294
5562,P04229
5563,DB08121
5564,DB07369
5565,DB07279
5566,P01595
5567,P25929
5568,DB02069
5569,Q15116
5570,DB03894
5571,P56556
5572,Q9Y286
5573,P04156
5574,P31513
5575,Q9BYC2
5576,DB02628
5577,Q14500
5578,DB07211
5579,DB08814
5580,DB08025
5581,DB01717
5582,Q99643
5583,DB07521
5584,DB03331
5585,DB08629
5586,Q9NPD5
5587,DB04527
5588,Q16790
5589,DB05199
5590,DB04985
5591,P19801
5592,P25311
5593,Q9Y6L7
5594,DB07613
5595,Q9UJT1
5596,DB02309
5597,DB04513
5598,DB01045
5599,DB01917
5600,P07477
5601,DB00130
5602,DB00046
5603,Q16206
5604,DB07190
5605,DB05122
5606,P01106
5607,DB04844
5608,P01625
5609,DB04366
5610,P48061
5611,DB00290
5612,P16435
5613,P01375
5614,O00764
5615,DB04153
5616,DB01068
5617,DB01643
5618,P05141
5619,DB04109
5620,DB00019
5621,DB11362
5622,P54802
5623,DB04107
5624,DB03189
5625,DB02866
5626,DB04381
5627,DB03783
5628,DB07161
5629,DB06894
5630,O43181
5631,DB07702
5632,DB00189
5633,DB07430
5634,DB01166
5635,DB00504
5636,DB06858
5637,DB08045
5638,DB05447
5639,DB01623
5640,P08238
5641,Q01082
5642,O75865
5643,P20823
5644,DB03971
5645,DB07348
5646,DB00484
5647,DB01864
5648,Q16706
5649,Q5JTZ9
5650,DB05390
5651,DB01953
5652,P15692
5653,DB01065
5654,DB04331
5655,DB04339
5656,DB04091
5657,DB00814
5658,DB08764
5659,Q9NWZ3
5660,DB00567
5661,DB04336
5662,Q14894
5663,DB01998
5664,DB07675
5665,DB01213
5666,Q701N4
5667,Q13332
5668,DB07715
5669,DB05025
5670,P03901
5671,DB02689
5672,P49720
5673,P05162
5674,P30559
5675,DB08709
5676,DB01289
5677,DB00542
5678,DB07790
5679,DB07893
5680,DB02116
5681,DB03471
5682,DB03565
5683,DB07494
5684,DB07999
5685,P0CG04
5686,DB01291
5687,DB03059
5688,O94766
5689,DB05250
5690,Q09428
5691,DB00168
5692,P25815
5693,DB00233
5694,DB00466
5695,DB07666
5696,P55809
5697,DB07300
5698,DB07503
5699,DB06211
5700,DB04058
5701,DB02542
5702,P53355
5703,DB01902
5704,DB01836
5705,P20813
5706,DB00614
5707,DB07267
5708,P38606
5709,Q01726
5710,DB03191
5711,DB07265
5712,Q96EB6
5713,DB07838
5714,Q01118
5715,DB08810
5716,DB08056
5717,DB08186
5718,DB01216
5719,P05362
5720,DB08335
5721,DB07983
5722,DB08042
5723,Q9NRE1
5724,DB04707
5725,DB04312
5726,DB04273
5727,DB00895
5728,DB00367
5729,DB04917
5730,DB00723
5731,DB03435
5732,P20472
5733,DB03240
5734,DB06937
5735,DB08783
5736,DB00471
5737,DB04736
5738,DB02292
5739,DB04129
5740,O43272
5741,DB08303
5742,P31930
5743,Q01718
5744,DB07471
5745,DB07500
5746,DB01425
5747,DB02774
5748,DB02035
5749,P23416
5750,DB08132
5751,DB06412
5752,DB02358
5753,DB00121
5754,O94808
5755,DB01776
5756,DB07883
5757,DB01156
5758,DB04301
5759,O00141
5760,P26010
5761,P30043
5762,DB01161
5763,DB00621
5764,P05019
5765,DB04540
5766,DB00172
5767,DB00012
5768,Q8N8R3
5769,DB08868
5770,DB09101
5771,DB09036
5772,P29274
5773,P78540
5774,O60664
5775,Q15067
5776,DB01612
5777,DB00678
5778,P30044
5779,Q99884
5780,DB02559
5781,DB07194
5782,DB00935
5783,Q08257
5784,P00749
5785,DB07412
5786,DB02811
5787,DB02377
5788,P37173
5789,DB07180
5790,DB02169
5791,Q09470
5792,DB07459
5793,Q13003
5794,Q9NR82
5795,DB03591
5796,DB00117
5797,DB02723
5798,DB00890
5799,P42338
5800,DB02282
5801,DB03598
5802,P42081
5803,P78559
5804,Q92887
5805,DB00961
5806,Q9HB40
5807,P16860
5808,P01270
5809,DB01095
5810,DB01884
5811,DB05304
5812,DB06961
5813,DB03397
5814,Q8WWL2
5815,DB00278
5816,DB01418
5817,DB05077
5818,DB05790
5819,DB07567
5820,P29474
5821,DB05239
5822,DB02183
5823,DB01926
5824,DB02098
5825,DB01196
5826,DB08089
5827,P17568
5828,DB08386
5829,DB01021
5830,DB00485
5831,DB04880
5832,P32929
5833,Q9NPA2
5834,DB04842
5835,DB01705
5836,DB09075
5837,DB07802
5838,P26358
5839,DB03083
5840,DB04156
5841,DB03712
5842,DB02431
5843,DB04445
5844,DB00589
5845,DB05264
5846,DB00799
5847,DB11363
5848,DB00808
5849,O95139
5850,DB02004
5851,DB08046
5852,DB03233
5853,Q9HBH5
5854,DB08441
5855,P47929
5856,P15559
5857,P35498
5858,Q9UNX3
5859,DB07344
5860,DB04743
5861,O75251
5862,DB04903
5863,DB05383
5864,Q8WTS6
5865,P53004
5866,DB08150
5867,DB07351
5868,DB06905
5869,DB00974
5870,Q9GZR5
5871,P03923
5872,DB02530
5873,DB01696
5874,DB05152
5875,DB00725
5876,DB01939
5877,DB07397
5878,Q9Y646
5879,DB03621
5880,DB00956
5881,DB01752
5882,DB01253
5883,Q96RQ3
5884,DB08436
5885,O60678
5886,DB08529
5887,Q9Y6Y9
5888,DB00446
5889,DB06884
5890,P00746
5891,P34897
5892,DB04879
5893,DB07247
5894,DB01020
5895,DB02068
5896,DB04948
5897,Q16878
5898,DB05045
5899,DB01201
5900,P04275
5901,P35367
5902,DB08896
5903,DB07285
5904,DB03491
5905,DB04787
5906,DB06828
5907,DB04516
5908,P25705
5909,O43175
5910,P00387
5911,P04183
5912,Q6PEY2
5913,Q9Y3R4
5914,P23975
5915,DB00997
5916,DB05675
5917,DB07198
5918,DB03945
5919,DB08080
5920,DB02730
5921,DB02027
5922,P30872
5923,DB08607
5924,DB00376
5925,DB02611
5926,DB00218
5927,DB07389
5928,DB01685
5929,P24347
5930,DB02933
5931,DB07756
5932,P04746
5933,P10109
5934,DB03243
5935,DB01942
5936,Q9BXA5
5937,DB08811
5938,Q8IUR0
5939,DB04790
5940,DB01777
5941,DB00417
5942,O15460
5943,P14060
5944,DB00044
5945,DB02545
5946,DB01649
5947,Q92993
5948,P61586
5949,DB07460
5950,DB00440
5951,DB02728
5952,DB00810
5953,DB02077
5954,DB08200
5955,DB00667
5956,DB00925
5957,DB05487
5958,DB07622
5959,P14778
5960,DB00431
5961,DB07116
5962,P49354
5963,DB03963
5964,DB07736
5965,DB03147
5966,DB01600
5967,DB07310
5968,DB00347
5969,DB00112
5970,P30968
5971,DB01321
5972,DB00148
5973,DB04215
5974,DB06917
5975,DB03003
5976,DB08879
5977,DB04793
5978,O75493
5979,DB05366
5980,Q8N119
5981,DB03152
5982,DB08263
5983,DB07784
5984,DB03882
5985,DB02126
5986,DB00301
5987,P02792
5988,Q9Y689
5989,DB00661
5990,DB07718
5991,DB00600
5992,DB05259
5993,DB07186
5994,DB04260
5995,DB05418
5996,DB00792
5997,DB01927
5998,DB03703
5999,DB06062
6000,DB04150
6001,P05106
6002,DB00312
6003,Q04771
6004,DB04774
6005,P20701
6006,DB01375
6007,DB00133
6008,DB00364
6009,P02671
6010,O14965
6011,DB03758
6012,P16473
6013,DB00636
6014,DB01772
6015,DB04295
6016,DB00334
6017,DB05030
6018,DB03709
6019,DB04946
6020,DB03447
6021,DB04727
6022,DB01948
6023,DB04059
6024,DB07474
6025,DB08546
6026,DB01088
6027,DB04789
6028,DB08631
6029,Q8TCT1
6030,DB07151
6031,DB00211
6032,P09172
6033,O95881
6034,O14939
6035,DB01131
6036,P21731
6037,DB03744
6038,DB06823
6039,DB05278
6040,DB02838
6041,DB07757
6042,O60840
6043,P07900
6044,P01848
6045,DB08613
6046,DB08675
6047,O75715
6048,DB04473
6049,DB04893
6050,DB03600
6051,DB04764
6052,DB00448
6053,DB00317
6054,P07858
6055,DB03683
6056,DB00272
6057,DB08782
6058,DB04951
6059,P06730
6060,DB00138
6061,DB00758
6062,DB08602
6063,DB00443
6064,DB00013
6065,Q6NS38
6066,Q15375
6067,DB04476
6068,DB04575
6069,DB07065
6070,DB03962
6071,DB07804
6072,Q92830
6073,Q08188
6074,O14786
6075,DB07612
6076,DB06987
6077,DB09280
6078,DB02631
6079,P49137
6080,DB08157
6081,DB08778
6082,DB08217
6083,O43293
6084,DB04982
6085,DB01235
6086,P47895
6087,DB01619
6088,DB03577
6089,P51149
6090,P0C0L5
6091,DB00713
6092,DB04099
6093,O14818
6094,DB01660
6095,DB00255
6096,DB00198
6097,DB07960
6098,DB01897
6099,O14764
6100,DB04791
6101,DB08561
6102,Q12809
6103,DB05034
6104,DB05269
6105,P49915
6106,Q9P0Z9
6107,DB04400
6108,O75330
6109,DB05200
6110,DB05192
6111,DB02028
6112,DB03417
6113,Q7Z4W1
6114,DB00377
6115,DB04796
6116,DB05249
6117,DB03046
6118,P48552
6119,P21673
6120,DB08800
6121,DB07601
6122,DB07574
6123,P39086
6124,DB00557
6125,DB01001
6126,DB00892
6127,DB01677
6128,DB07322
6129,P09237
6130,P0DJI8
6131,DB07117
6132,DB07723
6133,P02787
6134,DB05115
6135,DB00227
6136,P21980
6137,DB05814
6138,Q05586
6139,DB06243
6140,Q99460
6141,DB01085
6142,DB00361
6143,P10415
6144,DB00983
6145,DB05372
6146,Q12791
6147,P08173
6148,P22894
6149,DB01176
6150,Q6NUS8
6151,DB08001
6152,DB01057
6153,DB00283
6154,P11086
6155,DB06832
6156,DB06237
6157,DB01083
6158,P10635
6159,Q9BYF1
6160,DB07299
6161,DB02350
6162,DB08790
6163,DB02044
6164,DB02306
6165,DB05041
6166,DB01122
6167,DB00052
6168,DB07903
6169,DB00405
6170,O15392
6171,P30532
6172,Q9BXI2
6173,P60981
6174,DB00048
6175,DB07700
6176,DB04363
6177,DB00429
6178,DB03523
6179,DB08358
6180,DB00876
6181,DB00670
6182,DB02917
6183,Q06432
6184,DB07844
6185,DB04250
6186,DB05057
6187,DB07637
6188,DB06800
6189,P05186
6190,DB01609
6191,DB05403
6192,DB04258
6193,DB03082
6194,DB00620
6195,P28065
6196,DB07325
6197,O76083
6198,O94768
6199,DB00691
6200,DB07954
6201,DB03468
6202,DB04470
6203,DB05449
6204,DB07747
6205,DB04200
6206,Q16832
6207,Q9Y698
6208,P11229
6209,DB03559
6210,DB03506
6211,P63208
6212,DB01419
6213,DB07608
6214,DB06838
6215,DB00807
6216,P28838
6217,DB02911
6218,DB03642
6219,Q13183
6220,DB05281
6221,DB04872
6222,P10515
6223,DB07138
6224,DB00253
6225,P04062
6226,DB03757
6227,DB07616
6228,DB02845
6229,DB07689
6230,DB02652
6231,P35568
6232,DB02498
6233,DB00152
6234,DB05197
6235,Q9H239
6236,DB04853
6237,Q99584
6238,Q9UN19
6239,DB04688
6240,DB07558
6241,DB06954
6242,P41091
6243,DB07219
6244,Q6NVY1
6245,DB04910
6246,P29317
6247,P16499
6248,Q9H598
6249,P35520
6250,DB02789
6251,DB01301
6252,DB06089
6253,DB01429
6254,Q16099
6255,DB07354
6256,DB03661
6257,DB08345
6258,P16519
6259,DB08172
6260,DB04849
6261,DB08437
6262,Q9NQS7
6263,DB05109
6264,P17900
6265,DB05786
6266,P23763
6267,DB07705
6268,Q9ULZ9
6269,DB05001
6270,DB02805
6271,P09467
6272,DB04673
6273,DB00789
6274,DB06285
6275,DB03133
6276,P06870
6277,P25101
6278,DB04885
6279,DB01281
6280,DB07841
6281,DB05087
6282,DB00307
6283,DB07099
6284,P22735
6285,DB00434
6286,DB08910
6287,DB07754
6288,DB01029
6289,DB00107
6290,DB07629
6291,DB00108
6292,DB04799
6293,#Drug
6294,DB07390
6295,DB04883
6296,DB07737
6297,DB02318
6298,DB03072
6299,DB03499
6300,DB04600
6301,DB07266
6302,P08246
6303,DB03277
6304,DB02556
6305,DB02671
6306,DB00322
6307,P63316
6308,DB00060
6309,P11142
6310,DB00562
6311,DB00545
6312,DB06883
6313,P01133
6314,P07766
6315,DB00769
6316,DB01551
6317,DB05332
6318,DB07742
6319,O60674
6320,DB06841
6321,P37288
6322,DB01565
6323,DB00903
6324,DB00308
6325,Q7L5Y9
6326,P21554
6327,P51692
6328,DB07796
6329,DB02705
6330,DB08137
6331,P28070
6332,DB07206
6333,DB05005
6334,DB02877
6335,DB00711
6336,Q70Z44
6337,DB05153
6338,DB04246
6339,O95470
6340,P17544
6341,DB05080
6342,O75521
6343,DB00617
6344,DB00914
6345,DB07229
6346,P17948
6347,DB03902
6348,DB05204
6349,DB04542
6350,Q8IZS8
6351,O43614
6352,P10398
6353,DB08285
6354,P29466
6355,DB01149
6356,Q04760
6357,DB01169
6358,DB01880
6359,P43405
6360,Q969P6
6361,P39905
6362,P14555
6363,DB08053
6364,DB00470
6365,DB07654
6366,DB03593
6367,O14757
6368,P04118
6369,DB04664
6370,P29323
6371,DB01736
6372,Q15825
6373,Q460N3
6374,P48745
6375,Q16558
6376,DB02486
6377,DB06802
6378,DB02872
6379,DB06273
6380,DB08927
6381,DB04676
6382,DB01233
6383,P12081
6384,DB05337
6385,DB03892
6386,DB03801
6387,Q8TET4
6388,DB04113
6389,P01906
6390,DB05685
6391,DB05052
6392,Q03405
6393,P05093
6394,P31323
6395,Q9UNQ0
6396,DB01146
6397,DB01028
6398,Q9GZT4
6399,DB07986
6400,DB03512
6401,DB07005
6402,DB02323
6403,DB05482
6404,O43776
6405,P18505
6406,DB07771
6407,DB07795
6408,P11216
6409,DB00718
6410,DB07855
6411,DB08510
6412,DB08515
6413,P14770
6414,DB00886
6415,P43115
6416,DB02735
6417,DB01401
6418,DB00397
6419,P80192
6420,P14625
6421,DB00146
6422,DB01038
6423,DB00015
6424,P29120
6425,DB02140
6426,DB04739
6427,Q95460
6428,P48448
6429,DB09292
6430,DB01101
6431,Q7LG56
6432,P14854
6433,DB06835
6434,DB07696
6435,DB05044
6436,DB00568
6437,Q9UKU7
6438,P03950
6439,DB07251
6440,DB05303
6441,Q9Y6B6
6442,DB08164
6443,DB02198
6444,DB07427
6445,P17707
6446,O95831
6447,DB02201
6448,P30939
6449,DB01422
6450,O43447
6451,DB04137
6452,DB08930
6453,DB07934
6454,DB00144
6455,DB07363
6456,DB02518
6457,DB04695
6458,DB00838
6459,DB07840
6460,DB08168
6461,DB01562
6462,P55210
6463,P07355
6464,P17342
6465,DB00134
6466,P05230
6467,DB07361
6468,DB00555
6469,P10147
6470,DB02750
6471,P06737
6472,DB04489
6473,P11498
6474,DB03414
6475,DB02221
6476,DB08608
6477,DB08087
6478,DB00279
6479,DB03504
6480,Q8WWT9
6481,DB07286
6482,DB00505
6483,Q08493
6484,P16152
6485,DB06921
6486,DB07495
6487,DB03719
6488,P47898
6489,Q96C36
6490,P51172
6491,DB07965
6492,DB00518
6493,Q16478
6494,Q9NWM0
6495,DB00554
6496,Q7L3T8
6497,P12821
6498,P15289
6499,DB07486
6500,P28062
6501,DB02142
6502,DB02991
6503,DB02079
6504,DB03556
6505,DB03697
6506,DB04967
6507,DB00882
6508,DB00477
6509,DB07882
6510,DB01143
6511,P22455
6512,DB00348
6513,DB07066
6514,DB05420
6515,DB08869
6516,DB05511
6517,DB07848
6518,DB08435
6519,Q9NSE4
6520,O14983
6521,P40939
6522,P49336
6523,DB02565
6524,Q08881
6525,DB05478
6526,DB05458
6527,DB08760
6528,O00187
6529,DB01336
6530,DB04404
6531,DB00075
6532,Q06520
6533,DB00240
6534,DB00737
6535,DB04937
6536,DB01222
6537,DB03279
6538,DB00521
6539,Q9UM73
6540,DB03507
6541,P04271
6542,DB01983
6543,DB07873
6544,DB05110
6545,DB04861
6546,Q8IU85
6547,DB02180
6548,DB02719
6549,DB02636
6550,Q01064
6551,DB08744
6552,Q03431
6553,DB05475
6554,DB08338
6555,DB07975
6556,P49862
6557,DB01256
6558,DB07374
6559,DB05290
6560,DB04602
6561,DB07573
6562,P20648
6563,DB07102
6564,P21589
6565,DB00774
6566,DB03906
6567,P08574
6568,DB06719
6569,Q16698
6570,Q8WY07
6571,DB00821
6572,DB04459
6573,DB05466
6574,P16144
6575,DB01010
6576,DB05301
6577,DB00999
6578,DB01053
6579,DB02158
6580,P35916
6581,P13861
6582,DB00160
6583,DB08915
6584,O95298
6585,P05771
6586,DB03539
6587,DB04925
6588,Q96RP8
6589,DB04442
6590,DB00411
6591,DB07072
6592,DB03594
6593,DB00409
6594,DB03354
6595,P42357
6596,DB03213
6597,P61158
6598,DB01630
6599,P46439
6600,DB02943
6601,DB01339
6602,DB03685
6603,Q13255
6604,DB01117
6605,DB00944
6606,DB01130
6607,DB00388
6608,P28476
6609,DB04877
6610,DB03187
6611,Q92930
6612,DB02656
6613,P00390
6614,DB04326
6615,Q9Y234
6616,Q9NWZ5
6617,DB03953
6618,DB04432
6619,O43617
6620,DB00056
6621,DB05023
6622,P06310
6623,DB02452
6624,P01178
6625,DB01167
6626,P11230
6627,DB05715
6628,DB05921
6629,DB07982
6630,Q15046
6631,DB03298
6632,Q9UBS5
6633,DB01142
6634,DB07152
6635,P28222
6636,DB01412
6637,Q13639
6638,DB05166
6639,DB07246
6640,DB01346
6641,DB08377
6642,P25100
6643,DB02973
6644,DB01121
6645,DB01157
6646,DB00200
6647,DB02281
6648,DB06637
6649,P49773
6650,DB07807
6651,DB01058
6652,Q96QT4
6653,Q9HCD5
6654,DB02623
6655,DB08020
6656,DB07110
6657,DB08558
6658,DB09038
6659,P22301
6660,DB03181
6661,DB07455
6662,DB08208
6663,DB02755
6664,P43490
6665,P52788
6666,DB05752
6667,DB01785
6668,DB04795
6669,DB01261
6670,DB03710
6671,Q15596
6672,DB00009
6673,DB04446
6674,DB03336
6675,Q14914
6676,DB08332
6677,DB06891
6678,DB07533
6679,DB08155
6680,DB04725
6681,DB07506
6682,DB07272
6683,DB02568
6684,DB07271
6685,DB04645
6686,P49902
6687,DB03991
6688,DB03415
6689,P17302
6690,DB05039
6691,DB01871
6692,O00483
6693,DB01731
6694,DB05479
6695,DB00719
6696,DB04178
6697,DB01675
6698,DB00887
6699,DB07993
6700,DB08148
6701,P33402
6702,DB03214
6703,DB00666
6704,DB01003
6705,DB07248
6706,O75936
6707,Q00796
6708,DB00109
6709,P48066
6710,DB07469
6711,DB07256
6712,DB04149
6713,DB00834
6714,DB03323
6715,P13500
6716,DB02887
6717,DB00896
6718,DB00862
6719,DB00159
6720,DB05169
6721,DB00306
6722,DB01008
6723,Q13621
6724,P06213
6725,DB02057
6726,DB06851
6727,P35368
6728,P20810
6729,DB01285
6730,DB05687
6731,DB00296
6732,Q02750
6733,O43678
6734,DB04322
6735,Q9Y2D0
6736,DB03218
6737,DB02485
6738,DB00288
6739,DB00848
6740,DB06725
6741,Q8IWL2
6742,DB03822
6743,DB03280
6744,P00813
6745,P19099
6746,DB04818
6747,DB07006
6748,DB01651
6749,P0CG48
6750,P00352
6751,DB08689
6752,DB00127
6753,DB07994
6754,DB08389
6755,DB07484
6756,DB07281
6757,DB02429
6758,DB01348
6759,P30556
6760,DB04464
6761,DB05188
6762,DB00615
6763,DB00785
6764,P01834
6765,DB02831
6766,O60669
6767,P60900
6768,P61925
6769,DB08450
6770,DB05429
6771,DB08426
6772,DB06699
6773,DB00880
6774,DB02096
6775,DB05253
6776,Q9Y5Y6
6777,P55017
6778,Q13231
6779,DB04689
6780,DB08738
6781,P35626
6782,O15427
6783,P54619
6784,DB01988
6785,P42330
6786,P07737
6787,Q7Z2H8
6788,Q9NSD5
6789,DB08044
6790,DB01135
6791,P35247
6792,DB08936
6793,Q8WVQ1
6794,DB03711
6795,DB08095
6796,DB00513
6797,DB02492
6798,DB02967
6799,DB01154
6800,DB01748
6801,DB07182
6802,DB06042
6803,DB04514
6804,Q9GZT9
6805,Q6PI48
6806,DB07644
6807,DB08802
6808,DB00186
6809,P05129
6810,DB07125
6811,DB08693
6812,DB07187
6813,DB08334
6814,DB06616
6815,P19623
6816,DB05149
6817,P31213
6818,DB04377
6819,DB03085
6820,DB07940
6821,DB07615
6822,DB03012
6823,DB00451
6824,DB00373
6825,DB00386
6826,DB07362
6827,P47901
6828,DB03345
6829,DB08299
6830,DB08220
6831,DB07780
6832,DB04391
6833,P21399
6834,DB06689
6835,DB06953
6836,Q02221
6837,P21964
6838,P51151
6839,Q9BVM4
6840,DB00831
6841,P41743
6842,DB06213
6843,DB02613
6844,DB00445
6845,DB08321
6846,DB08743
6847,P17405
6848,DB01466
6849,DB08363
6850,DB08672
6851,DB08180
6852,O60658
6853,DB06151
6854,P01308
6855,DB04898
6856,DB07359
6857,DB05467
6858,DB02011
6859,DB07619
6860,DB07525
6861,O60858
6862,DB03307
6863,DB03370
6864,DB08295
6865,O75874
6866,DB07811
6867,DB08178
6868,DB06730
6869,DB00065
6870,P39023
6871,DB08147
6872,P27338
6873,DB01022
6874,DB03809
6875,DB05035
6876,O95182
6877,Q9UP95
6878,DB02772
6879,DB00378
6880,O60547
6881,P55769
6882,DB01613
6883,P49585
6884,DB02001
6885,DB08733
6886,DB07519
6887,DB02533
6888,DB03061
6889,DB01646
6890,DB04079
6891,DB03800
6892,DB04794
6893,DB03348
6894,DB03203
6895,P32320
6896,DB02426
6897,DB03835
6898,DB00422
6899,DB08051
6900,DB07069
6901,DB04604
6902,DB00295
6903,DB00596
6904,Q16620
6905,DB03064
6906,DB01888
6907,DB04591
6908,DB05916
6909,DB02526
6910,P25788
6911,DB00957
6912,DB04942
6913,P07451
6914,DB04583
6915,DB05252
6916,DB04396
6917,DB08403
6918,DB00381
6919,P09104
6920,Q8NFA2
6921,DB01109
6922,P08913
6923,DB07664
6924,P06396
6925,P52569
6926,P42892
6927,Q9NPC2
6928,O60760
6929,Q14832
6930,P04350
6931,DB07872
6932,DB05767
6933,Q02641
6934,DB05434
6935,DB01624
6936,DB03070
6937,DB02196
6938,P15151
6939,DB00677
6940,Q13224
6941,DB08140
6942,Q02218
6943,DB06210
6944,DB03392
6945,P01008
6946,DB08697
6947,DB02585
6948,Q9HAB3
6949,DB04315
6950,DB02720
6951,Q9Y251
6952,DB00457
6953,DB07856
6954,P08686
6955,P56181
6956,P08559
6957,Q07837
6958,Q10588
6959,DB01026
6960,P35243
6961,DB02468
6962,DB04510
6963,P16410
6964,DB08870
6965,DB02665
6966,Q9ULW8
6967,DB07642
6968,DB01931
6969,DB00149
6970,DB09083
6971,DB00183
6972,DB02473
6973,DB01086
6974,DB08035
6975,DB04701
6976,Q9Y2I1
6977,DB02716
6978,DB08836
6979,P50391
6980,Q9NPB1
6981,Q02809
6982,DB09045
6983,DB03155
6984,DB05146
6985,DB02813
6986,DB07250
6987,Q9BZV3
6988,DB05335
6989,DB00959
6990,DB08384
6991,DB06850
6992,P45844
6993,DB01229
6994,DB07837
6995,DB03841
6996,DB05476
6997,P49247
6998,DB01054
6999,DB03149
7000,DB02507
7001,DB07741
7002,DB02217
7003,Q8N142
7004,Q8WXI7
7005,P36871
7006,Q9UKQ2
7007,DB02551
7008,Q9BVJ7
7009,P05154
7010,DB00064
7011,P09668
7012,Q9NYR8
7013,DB03319
7014,DB07528
7015,DB08004
7016,P61073
7017,DB03393
7018,DB04971
7019,DB07763
7020,DB08749
7021,P06850
7022,DB00273
7023,DB08392
7024,P54368
7025,DB00302
7026,DB04657
7027,O95299
7028,DB00996
7029,DB04655
7030,Q8WWQ8
7031,P43004
7032,Q9UGI9
7033,DB07026
7034,DB04958
7035,DB00603
7036,DB08786
7037,DB00705
7038,DB08614
7039,DB01616
7040,P30273
7041,Q99928
7042,DB02860
7043,P51857
7044,DB00461
7045,P43119
7046,DB07388
7047,DB01876
7048,DB05190
7049,Q9UHI7
7050,DB01915
7051,P98066
7052,DB01280
7053,DB03772
7054,P46721
7055,DB05460
7056,DB00328
7057,DB01170
7058,DB06849
7059,P04075
7060,DB04216
7061,P29475
7062,DB00539
7063,Q9UM07
7064,DB05009
7065,DB07997
7066,DB01199
7067,DB09018
7068,O15528
7069,DB00111
7070,DB04892
7071,DB00078
7072,DB03283
7073,DB02093
7074,DB08231
7075,DB01327
7076,DB02087
7077,DB04114
7078,DB00040
7079,DB07101
7080,DB07038
7081,Q9NS85
7082,DB04066
7083,O15554
7084,DB03622
7085,P62937
7086,DB07876
7087,Q14520
7088,DB03964
7089,DB03773
7090,DB03408
7091,DB01725
7092,Q15080
7093,DB00975
7094,DB00425
7095,Q9BZV2
7096,Q9NYX4
7097,P78417
7098,Q13698
7099,DB07212
7100,Q16881
7101,O14842
7102,Q9HAW7
7103,DB05459
7104,P01730
7105,DB01319
7106,DB05065
7107,DB00029
7108,Q92806
7109,DB07324
7110,P09417
7111,P12235
7112,P32322
7113,DB00263
7114,P19622
7115,DB02984
7116,DB01698
7117,DB00073
7118,Q16774
7119,DB02871
7120,P11309
7121,DB04884
7122,DB04867
7123,DB05017
7124,DB05202
7125,DB00952
7126,Q15185
7127,DB07957
7128,O00748
7129,DB08228
7130,DB00407
7131,DB00081
7132,DB00325
7133,P29275
7134,DB01483
7135,DB08197
7136,DB06626
7137,P22830
7138,Q16873
7139,P98164
7140,DB03802
7141,DB00958
7142,DB07597
7143,DB07405
7144,DB08024
7145,DB03673
7146,DB06727
7147,DB03067
7148,DB00995
7149,DB07690
7150,P09871
7151,DB05510
7152,DB02405
