,Drug_ID,Protein_ID,label
19174,O14561,DB05024,0
19175,DB06832,DB07550,0
19176,DB06772,DB05094,0
19177,P08263,P01189,0
19178,P27144,DB08477,0
19179,P00451,P16066,0
19180,DB07359,P40261,0
19181,O95932,DB07063,0
19182,DB07264,P42338,0
19183,Q9NSE4,DB00129,0
19184,DB00060,DB00040,0
19185,P13727,DB07151,0
19186,DB07959,DB04967,0
19187,P28702,DB03016,0
19188,DB00349,DB09128,0
19189,DB04674,DB04077,0
19190,DB02078,DB00029,0
19191,P30405,DB04575,0
19192,DB03078,DB08473,0
19193,O95299,DB00213,0
19194,DB05335,DB00357,0
19195,DB05759,DB03636,0
19196,P20701,DB07212,0
19197,Q13554,P17735,0
19198,DB05510,DB04355,0
19199,Q8WXI7,DB09052,0
19200,DB08486,DB07520,0
19201,DB08289,DB02890,0
19202,DB00775,DB07613,0
19203,P15153,DB04875,0
19204,DB05804,DB07224,0
19205,DB00659,P48065,0
19206,P30988,DB04881,0
19207,P28223,DB03759,0
19208,DB00752,DB07482,0
19209,P11021,DB07665,0
19210,DB00154,DB03059,0
19211,DB08762,DB06901,0
19212,DB04846,Q96KS0,0
19213,DB01411,DB01119,0
19214,DB04882,DB04867,0
19215,DB07270,DB04752,0
19216,DB02671,DB04978,0
19217,DB07080,DB07713,0
19218,P19883,DB02933,0
19219,DB01403,DB04269,0
19220,DB07258,DB07509,0
19221,DB08789,P35247,0
19222,Q9HA77,DB09043,0
19223,P54855,DB07116,0
19224,Q9UHQ9,DB04861,0
19225,DB03052,P03989,0
19226,DB01257,Q9NZV6,0
19227,DB04758,DB07707,0
19228,DB01032,P10092,0
19229,Q13231,Q02641,0
19230,DB07794,DB08691,0
19231,DB07211,P07585,0
19232,DB07086,DB03476,0
19233,DB03636,P78508,0
19234,DB07506,DB07637,0
19235,DB04707,DB04988,0
19236,DB07849,DB02848,0
19237,P53350,DB05749,0
19238,DB09074,P08100,0
19239,DB02431,DB07888,0
19240,DB03509,P11362,0
19241,DB06993,DB00421,0
19242,Q13621,DB06916,0
19243,DB05116,DB08549,0
19244,P15954,DB07151,0
19245,DB07323,DB00928,0
19246,DB00555,P42685,0
19247,DB07013,P10398,0
19248,DB07696,P49411,0
19249,O75306,DB03187,0
19250,P00749,DB00086,0
19251,P21917,DB00944,0
19252,DB03782,DB08125,0
19253,DB06944,P41252,0
19254,P16473,DB01422,0
19255,P35372,DB07204,0
19256,DB00170,Q8WYK2,0
19257,DB05057,P36873,0
19258,P35557,DB00716,0
19259,DB03664,DB07069,0
19260,DB02323,DB03801,0
19261,DB01897,DB00568,0
19262,Q9BXA5,O43614,0
19263,DB05468,DB07361,0
19264,DB07734,DB08342,0
19265,DB03093,O00469,0
19266,Q96L21,DB07093,0
19267,Q9UNQ0,DB07522,0
19268,DB07622,Q13748,0
19269,P05981,DB01960,0
19270,DB07112,DB07334,0
19271,Q8N8N7,DB00695,0
19272,DB02762,DB08904,0
19273,A8MPY1,DB07309,0
19274,P15531,DB06880,0
19275,DB02996,P51570,0
19276,DB03821,Q9UJT0,0
19277,DB03039,DB02656,0
19278,Q13332,DB00312,0
19279,DB08022,DB08360,0
19280,Q8IWL2,DB01651,0
19281,DB00575,DB03552,0
19282,P25092,DB01763,0
19283,O60882,DB02464,0
19284,DB03783,Q02218,0
19285,P02776,DB07388,0
19286,DB07067,DB00665,0
19287,Q32P28,DB00761,0
19288,DB03714,DB07534,0
19289,DB04594,P19971,0
19290,Q9Y600,DB01564,0
19291,DB03828,DB07254,0
19292,DB07627,DB02643,0
19293,Q99460,P05067,0
19294,P21728,DB02383,0
19295,P01625,DB08035,0
19296,P20711,DB03367,0
19297,DB00252,DB06973,0
19298,DB03685,DB06809,0
19299,DB07765,DB09035,0
19300,O15270,DB02236,0
19301,Q9Y259,P22557,0
19302,Q9UKU7,Q9NY59,0
19303,P51168,DB01601,0
19304,DB08391,P17516,0
19305,DB06204,DB07583,0
19306,DB09051,DB01196,0
19307,DB07339,Q15111,0
19308,DB08916,P13686,0
19309,P02708,Q8TD30,0
19310,DB04203,DB02261,0
19311,DB03509,DB08930,0
19312,P53778,Q9Y3I0,0
19313,DB03980,DB00712,0
19314,Q9UBK8,DB04818,0
19315,Q8IUZ5,DB04849,0
19316,P01892,DB08783,0
19317,DB04664,DB01064,0
19318,DB02843,Q96DP5,0
19319,DB07789,P08912,0
19320,DB08061,DB06979,0
19321,DB00757,DB07388,0
19322,DB02988,DB01073,0
19323,Q16878,DB01116,0
19324,DB02758,DB01649,0
19325,P23469,DB00675,0
19326,P10636,P03951,0
19327,P24385,DB01466,0
19328,Q9GZR5,DB00461,0
19329,DB01185,P00480,0
19330,DB07700,Q9BQB6,0
19331,DB07958,DB04677,0
19332,P07101,DB06867,0
19333,P28072,DB06923,0
19334,DB00657,Q9BQE3,0
19335,Q9BYZ2,DB02001,0
19336,P16422,DB08057,0
19337,DB05214,DB08296,0
19338,DB01325,DB01656,0
19339,DB05314,DB06774,0
19340,DB08692,DB02967,0
19341,DB07981,DB00853,0
19342,DB08768,DB00900,0
19343,O75936,P25705,0
19344,O43614,DB06094,0
19345,DB07670,DB00092,0
19346,Q8NFA2,DB07691,0
19347,P62714,Q9UBQ6,0
19348,DB00351,DB07403,0
19349,DB00366,DB03187,0
19350,DB06820,DB03135,0
19351,DB04000,DB04779,0
19352,DB00441,DB01115,0
19353,P30038,Q9NYX4,0
19354,P30556,DB08137,0
19355,DB03861,DB06070,0
19356,DB06957,DB08299,0
19357,DB01203,DB03309,0
19358,P05165,DB08300,0
19359,DB06726,DB07920,0
19360,DB00161,DB08642,0
19361,P43220,DB06701,0
19362,DB03286,DB02258,0
19363,P10109,DB07017,0
19364,DB02852,DB01169,0
19365,DB03793,DB05361,0
19366,DB07274,DB08320,0
19367,Q9UNQ0,P02763,0
19368,DB04608,DB03193,0
19369,DB00870,DB08280,0
19370,DB07364,Q8WYK2,0
19371,DB03628,DB01902,0
19372,DB08152,P23297,0
19373,DB06831,DB00508,0
19374,DB07471,DB03424,0
19375,Q96I15,DB08906,0
19376,P78527,DB03760,0
19377,P07101,DB05688,0
19378,P25021,DB02837,0
19379,DB03566,P51151,0
19380,Q4U2R8,DB04884,0
19381,DB05804,DB01268,0
19382,DB00690,Q8TCC7,0
19383,DB08870,Q9UP95,0
19384,DB00775,DB01488,0
19385,DB01367,P22830,0
19386,DB04295,DB07388,0
19387,O00206,DB00555,0
19388,DB01356,DB08340,0
19389,DB07960,P11274,0
19390,DB04575,DB00030,0
19391,DB00281,DB01429,0
19392,DB05715,O14788,0
19393,DB07152,DB07644,0
19394,P35408,P14621,0
19395,DB01761,DB01059,0
19396,DB00831,P17538,0
19397,DB04974,P16109,0
19398,DB03310,P62158,0
19399,P15531,DB00290,0
19400,P14410,DB07316,0
19401,DB05432,DB07991,0
19402,O00264,DB05289,0
19403,DB00613,DB05905,0
19404,P49354,DB04518,0
19405,DB07121,DB00283,0
19406,DB05921,P00414,0
19407,DB03471,P48051,0
19408,DB05459,DB04768,0
19409,DB00121,DB08370,0
19410,P14868,P42898,0
19411,DB02559,DB04083,0
19412,Q96GD4,DB02615,0
19413,DB08491,P26951,0
19414,P27695,DB06914,0
19415,DB07494,P12821,0
19416,DB07642,DB02621,0
19417,P43405,P67775,0
19418,DB01203,DB07368,0
19419,DB08641,DB04868,0
19420,Q8N9I0,DB07465,0
19421,DB02973,DB07074,0
19422,DB03206,DB05212,0
19423,DB07711,DB07359,0
19424,P04406,DB00807,0
19425,DB05146,DB04880,0
19426,Q15825,DB06830,0
19427,DB01250,DB00112,0
19428,P08174,P01133,0
19429,DB04758,DB00221,0
19430,DB03013,DB06699,0
19431,DB07171,P02788,0
19432,Q9H2M3,Q02224,0
19433,DB00968,DB01651,0
19434,P08319,Q9BXJ7,0
19435,P27487,DB01058,0
19436,DB09028,DB07207,0
19437,DB02235,P28062,0
19438,O75251,O14964,0
19439,DB08615,Q16665,0
19440,DB04246,DB03251,0
19441,DB02221,Q8TE23,0
19442,P11217,Q16222,0
19443,Q9Y2U5,DB08015,0
19444,DB07827,DB05486,0
19445,DB11363,DB03661,0
19446,O60678,P53004,0
19447,DB02492,P05186,0
19448,DB03643,DB06928,0
19449,Q6UWN8,DB00133,0
19450,DB03496,P41597,0
19451,DB00333,DB07613,0
19452,P48163,DB02589,0
19453,DB07689,DB07358,0
19454,DB08247,DB08340,0
19455,DB00175,DB02485,0
19456,DB01712,DB05752,0
19457,P05113,DB02840,0
19458,DB08915,DB03016,0
19459,DB04510,Q14432,0
19460,P04054,DB00254,0
19461,DB08300,P17707,0
19462,P35869,DB04769,0
19463,DB07269,Q13085,0
19464,DB08365,DB05483,0
19465,P37288,Q9HAB3,0
19466,P48167,DB04556,0
19467,Q96P88,DB08477,0
19468,DB07689,P78527,0
19469,Q92843,Q9Y6M9,0
19470,DB05383,P10721,0
19471,DB00327,DB01996,0
19472,DB08345,DB03207,0
19473,P00505,DB00691,0
19474,DB04140,Q9BW91,0
19475,DB01723,Q15661,0
19476,Q9Y691,P37268,0
19477,DB08368,DB04445,0
19478,P21912,DB03279,0
19479,DB03886,DB06992,0
19480,DB07607,Q01118,0
19481,Q8N142,Q13427,0
19482,DB05166,P07550,0
19483,DB01065,DB00311,0
19484,DB08734,P19883,0
19485,DB03182,DB08733,0
19486,DB07977,P01009,0
19487,DB00868,Q9Y289,0
19488,DB02341,Q6L8H2,0
19489,O75936,DB03657,0
19490,Q8NFJ5,DB07697,0
19491,DB08067,DB02569,0
19492,DB04339,DB07623,0
19493,DB00118,P09960,0
19494,DB07501,P25786,0
19495,DB00719,P05062,0
19496,DB00848,P62917,0
19497,DB02166,DB01113,0
19498,DB05890,P08842,0
19499,DB04562,DB08893,0
19500,DB00804,DB07384,0
19501,DB00074,P01617,0
19502,P47901,DB04204,0
19503,DB01193,O14965,0
19504,DB05595,DB01338,0
19505,DB05153,DB08333,0
19506,DB07780,P16234,0
19507,DB04958,P20309,0
19508,DB00863,P19878,0
19509,DB01926,DB02827,0
19510,P42685,P23919,0
19511,DB02279,DB01134,0
19512,DB02354,DB08333,0
19513,DB07213,DB01193,0
19514,Q8IWT1,Q92947,0
19515,DB06127,DB07013,0
19516,DB08378,P30531,0
19517,DB01419,Q93088,0
19518,DB08149,DB00907,0
19519,DB01202,DB01146,0
19520,DB05188,Q96RJ0,0
19521,DB00607,Q15825,0
19522,Q9BYF1,DB07311,0
19523,DB02395,DB03102,0
19524,DB03126,P50416,0
19525,DB07310,DB09051,0
19526,P26639,Q6ZQY3,0
19527,DB08242,DB00216,0
19528,DB03032,DB01955,0
19529,P54289,DB04489,0
19530,DB07237,DB07579,0
19531,DB04366,DB01400,0
19532,DB04336,DB03673,0
19533,P47869,DB03984,0
19534,DB08198,DB07506,0
19535,DB08896,DB02497,0
19536,DB00468,DB06846,0
19537,O00206,DB07792,0
19538,DB01063,DB00148,0
19539,DB05233,DB00198,0
19540,DB01210,DB02193,0
19541,DB07561,DB01234,0
19542,DB07853,DB07342,0
19543,DB00427,Q9Y689,0
19544,DB01931,DB08301,0
19545,P22352,P20815,0
19546,P20138,DB00914,0
19547,O95644,P52961,0
19548,DB00336,DB06925,0
19549,DB05007,DB07177,0
19550,DB02573,P23368,0
19551,DB02778,P01137,0
19552,Q02252,DB01222,0
19553,Q96I15,DB04465,0
19554,DB04854,DB00155,0
19555,DB02011,P15085,0
19556,DB07157,DB00290,0
19557,DB06168,P30613,0
19558,DB03732,DB04703,0
19559,Q14749,DB00700,0
19560,DB02919,DB01055,0
19561,P07355,P02792,0
19562,P68366,O60658,0
19563,DB01034,DB00217,0
19564,DB02142,Q9H244,0
19565,DB07955,DB08737,0
19566,DB02661,DB00416,0
19567,DB04509,DB03696,0
19568,P50406,DB03044,0
19569,DB00121,P35348,0
19570,P20231,P20645,0
19571,P00325,DB04462,0
19572,DB02209,Q16773,0
19573,DB00172,DB03937,0
19574,DB07353,DB02772,0
19575,DB07966,P09601,0
19576,DB09069,P12259,0
19577,DB02170,DB07244,0
19578,DB00672,O75900,0
19579,DB05494,DB04005,0
19580,DB07032,Q99735,0
19581,DB05595,DB02266,0
19582,P11229,DB06840,0
19583,DB04938,DB03693,0
19584,P11498,DB00757,0
19585,DB01229,DB00735,0
19586,P53350,DB04147,0
19587,DB07662,Q9UI09,0
19588,DB07985,DB08520,0
19589,P51606,P11086,0
19590,Q07869,DB00369,0
19591,O43704,P15151,0
19592,DB00964,Q15111,0
19593,DB01742,P15291,0
19594,DB05259,DB07249,0
19595,P28221,DB04016,0
19596,DB06637,DB00585,0
19597,DB01233,P09172,0
19598,DB06876,DB08228,0
19599,DB07614,DB00471,0
19600,DB01392,DB04021,0
19601,DB04389,P68871,0
19602,Q7Z4J2,DB04988,0
19603,DB05760,DB06016,0
19604,DB06403,P24158,0
19605,DB04450,DB07791,0
19606,P30038,DB00941,0
19607,P21673,Q9UHI7,0
19608,P16220,DB04832,0
19609,DB02271,Q9BUF5,0
19610,P59796,DB07849,0
19611,DB05278,DB04657,0
19612,DB02805,DB00161,0
19613,DB07999,DB03707,0
19614,P43235,DB01342,0
19615,DB01018,DB01210,0
19616,DB00172,DB00105,0
19617,DB07277,DB00992,0
19618,DB00493,DB03389,0
19619,P51606,DB08377,0
19620,DB02818,DB08128,0
19621,DB06962,P39905,0
19622,DB00295,Q8NG66,0
19623,Q86UW8,DB04301,0
19624,Q09428,Q9UBX3,0
19625,Q96GR2,DB02196,0
19626,DB06951,P09382,0
19627,P08217,P23381,0
19628,DB05240,Q13882,0
19629,P23763,DB00485,0
19630,DB00210,DB00884,0
19631,DB07294,P04183,0
19632,P28838,DB04389,0
19633,DB04937,DB01595,0
19634,Q00266,DB00145,0
19635,DB05407,DB05023,0
19636,DB03243,P11021,0
19637,DB07784,DB05420,0
19638,Q15120,P40238,0
19639,DB08880,DB08775,0
19640,DB00789,DB02767,0
19641,P28335,DB05280,0
19642,P48728,#Drug,0
19643,P13498,DB00147,0
19644,Q96T66,DB00764,0
19645,O14786,DB07122,0
19646,P42330,DB00652,0
19647,DB00439,DB08378,0
19648,DB00886,DB07535,0
19649,Q14524,DB07023,0
19650,DB03968,DB00138,0
19651,DB02640,DB03595,0
19652,DB08602,DB00909,0
19653,DB07530,DB09078,0
19654,P49366,DB06861,0
19655,Q16099,Q99542,0
19656,P01859,DB01643,0
19657,DB08808,DB08709,0
19658,DB01278,DB04850,0
19659,DB04863,DB08424,0
19660,DB02011,DB05227,0
19661,DB08234,DB01116,0
19662,DB00838,Q8NBN7,0
19663,Q04760,DB05708,0
19664,DB01082,P01100,0
19665,DB08609,DB02108,0
19666,DB01996,P62508,0
19667,P07766,DB02393,0
19668,P28476,DB06729,0
19669,P04278,DB02866,0
19670,DB01685,Q16322,0
19671,DB05471,P11274,0
19672,DB04462,DB06589,0
19673,DB08166,DB03226,0
19674,DB05418,P54219,0
19675,DB05269,DB08085,0
19676,DB03753,P78559,0
19677,DB07995,DB07280,0
19678,DB07406,P30939,0
19679,O75795,P54710,0
19680,DB02539,DB00078,0
19681,O00264,DB07983,0
19682,DB05111,DB00001,0
19683,DB04002,DB00762,0
19684,P43005,P60900,0
19685,P07741,DB05250,0
19686,DB00696,Q9HB55,0
19687,P05787,DB01170,0
19688,P07195,DB04957,0
19689,DB00738,DB07425,0
19690,DB05479,Q96LZ3,0
19691,DB04350,DB00087,0
19692,DB08174,DB06712,0
19693,P53350,Q8N543,0
19694,DB07460,DB00032,0
19695,DB03479,DB07533,0
19696,Q8IVL5,DB00312,0
19697,DB01870,DB08026,0
19698,DB08156,DB07701,0
19699,DB00431,Q8TC12,0
19700,Q14376,O15379,0
19701,DB04197,DB04117,0
19702,DB00700,DB03975,0
19703,DB03903,DB03602,0
19704,DB03792,DB01756,0
19705,DB01728,DB08820,0
19706,Q9Y6M9,DB00564,0
19707,DB05147,P00338,0
19708,P49247,DB07248,0
19709,DB07642,P48443,0
19710,Q9NQX3,P14927,0
19711,DB02296,P00167,0
19712,DB05032,P19883,0
19713,DB07285,DB05630,0
19714,DB00455,DB06441,0
19715,DB04946,DB01445,0
19716,DB09035,P19105,0
19717,DB07115,DB08893,0
19718,DB03203,P31358,0
19719,DB07675,DB06932,0
19720,P02689,DB01535,0
19721,Q02928,Q00536,0
19722,DB02091,P05305,0
19723,DB05037,DB02589,0
19724,DB07060,Q9NS18,0
19725,DB08516,DB08677,0
19726,P01906,DB04525,0
19727,P62937,DB01384,0
19728,P63000,P52758,0
19729,DB03835,Q9UQD0,0
19730,DB05188,DB04695,0
19731,P28476,P21673,0
19732,DB00331,DB02432,0
19733,DB04566,DB00619,0
19734,Q9NPD5,DB04269,0
19735,DB09075,DB02044,0
19736,P51788,P55072,0
19737,DB03604,DB00245,0
19738,P48443,DB08369,0
19739,DB01117,DB07329,0
19740,DB04825,Q9HBL8,0
19741,DB00901,DB04618,0
19742,P15328,DB07931,0
19743,DB00735,DB07050,0
19744,Q9BY66,DB00376,0
19745,Q9UHC9,DB04971,0
19746,DB06209,DB02259,0
19747,P42081,DB00257,0
19748,DB07457,DB09069,0
19749,P14920,DB04883,0
19750,P09668,DB01167,0
19751,DB06825,DB06317,0
19752,P40306,P01031,0
19753,DB07942,DB03686,0
19754,DB04521,DB07070,0
19755,DB05303,DB08897,0
19756,DB07227,DB04636,0
19757,P82251,O43676,0
19758,DB01333,P30874,0
19759,P16112,DB08163,0
19760,Q9Y271,P07900,0
19761,DB04799,P14868,0
19762,DB07622,DB02875,0
19763,DB08150,O75306,0
19764,Q15166,Q9H2P9,0
19765,Q07837,DB00111,0
19766,DB00473,DB07710,0
19767,P31327,DB08060,0
19768,DB03214,DB02932,0
19769,DB07128,DB05284,0
19770,DB00637,P35398,0
19771,DB08488,DB01535,0
19772,DB00322,P15954,0
19773,P59796,Q9UGI9,0
19774,DB07142,DB07460,0
19775,Q8NBP7,P13861,0
19776,DB00839,DB07310,0
19777,DB03380,DB07360,0
19778,P14174,DB00555,0
19779,DB00845,Q9UK17,0
19780,DB07513,DB03918,0
19781,DB08190,DB00943,0
19782,Q9NYK1,DB02569,0
19783,DB04973,DB06846,0
19784,P18283,DB00133,0
19785,DB08777,DB00757,0
19786,DB04376,DB04620,0
19787,DB04816,O00519,0
19788,DB01393,DB00899,0
19789,O60840,O60568,0
19790,DB00278,DB02089,0
19791,P23280,P60880,0
19792,DB04679,Q15118,0
19793,DB02611,P10912,0
19794,DB00487,DB00423,0
19795,P49821,DB03478,0
19796,DB02491,P04632,0
19797,DB04927,P14324,0
19798,DB01276,DB01370,0
19799,DB08273,DB07497,0
19800,P54284,DB06097,0
19801,P03372,P06732,0
19802,DB02080,DB00889,0
19803,DB08693,Q13621,0
19804,DB03568,P53609,0
19805,DB08124,DB08330,0
19806,DB07072,DB05481,0
19807,DB07226,P16422,0
19808,O15375,P32019,0
19809,DB01928,P43003,0
19810,DB01199,DB07183,0
19811,P13498,DB01902,0
19812,Q9H1R3,DB06931,0
19813,Q92753,DB08790,0
19814,DB05095,DB03809,0
19815,DB02309,DB07977,0
19816,Q9BUF5,O95831,0
19817,P45983,DB06856,0
19818,DB04003,P21796,0
19819,DB06637,Q5T601,0
19820,DB00702,DB03496,0
19821,DB01997,DB03847,0
19822,DB08063,DB01866,0
19823,DB08064,DB08900,0
19824,DB00831,DB07528,0
19825,DB08385,DB00287,0
19826,P21918,DB08025,0
19827,DB04674,DB00768,0
19828,DB06637,DB07789,0
19829,DB00315,DB07295,0
19830,DB04607,DB04703,0
19831,DB04462,P19320,0
19832,DB00389,DB00520,0
19833,DB08147,DB00384,0
19834,DB00139,P20594,0
19835,DB00841,Q9UQL6,0
19836,DB07949,DB07212,0
19837,DB07112,P16870,0
19838,DB08133,DB01271,0
19839,DB08064,DB00617,0
19840,DB01220,P54577,0
19841,O75865,DB04112,0
19842,Q14643,DB09101,0
19843,P42684,DB03988,0
19844,P12821,P00734,0
19845,DB03510,O14646,0
19846,DB08776,DB01222,0
19847,DB08612,DB00158,0
19848,DB01081,DB01754,0
19849,DB00094,DB07081,0
19850,DB07075,DB07295,0
19851,DB01117,DB03731,0
19852,DB07493,DB00783,0
19853,P32418,P28161,0
19854,DB00115,P00488,0
19855,P43007,DB05116,0
19856,DB04975,DB04676,0
19857,P68363,DB07619,0
19858,DB01162,P17812,0
19859,DB08184,DB06804,0
19860,O43548,P61927,0
19861,DB00735,P12259,0
19862,DB06062,P43353,0
19863,DB02893,P41743,0
19864,Q9ULW8,Q15303,0
19865,DB07996,P51648,0
19866,Q15382,DB01115,0
19867,DB02177,P05451,0
19868,DB07484,DB05116,0
19869,DB02510,DB00777,0
19870,DB04821,DB05065,0
19871,DB07912,DB01611,0
19872,DB05423,DB03262,0
19873,P40394,DB05319,0
19874,P59796,DB04896,0
19875,Q03403,Q8WVQ1,0
19876,P02741,DB05155,0
19877,DB06605,DB01790,0
19878,P03989,DB06684,0
19879,DB08734,DB08936,0
19880,O94760,P14784,0
19881,DB03714,P0DJI8,0
19882,DB04850,DB04079,0
19883,Q06278,DB01015,0
19884,DB02679,Q9UGM6,0
19885,DB06908,DB00496,0
19886,P32754,P37088,0
19887,DB08503,DB07010,0
19888,DB00007,DB02464,0
19889,P00167,DB02062,0
19890,DB08866,DB02250,0
19891,DB00425,P34995,0
19892,O76082,DB01261,0
19893,DB00886,DB04774,0
19894,P31153,P54802,0
19895,DB04101,DB07555,0
19896,DB05389,P41252,0
19897,P50579,DB01969,0
19898,DB00196,DB06928,0
19899,Q8N119,P01906,0
19900,DB00245,P09669,0
19901,DB01597,DB08869,0
19902,DB07108,Q6P996,0
19903,DB07157,P17612,0
19904,Q7Z4W1,DB04069,0
19905,DB08766,DB00726,0
19906,O14717,DB00606,0
19907,DB03128,Q8N159,0
19908,Q9UHQ9,DB03984,0
19909,O76082,DB08009,0
19910,DB01454,P01764,0
19911,O60427,DB05338,0
19912,DB00424,DB07624,0
19913,DB01068,P00734,0
19914,DB07579,DB03585,0
19915,DB01535,P00734,0
19916,DB04643,Q12879,0
19917,P12532,DB07303,0
19918,DB02027,DB00178,0
19919,P22735,Q96EN8,0
19920,DB07879,DB07515,0
19921,DB05255,DB04618,0
19922,DB03616,Q00536,0
19923,DB05155,DB07022,0
19924,DB01955,P04626,0
19925,DB02148,DB02059,0
19926,DB07377,P13688,0
19927,DB02723,DB08520,0
19928,DB02105,DB04352,0
19929,DB08813,DB00619,0
19930,P34130,DB04065,0
19931,P43088,P21802,0
19932,DB07737,P51580,0
19933,Q9BVG9,DB06877,0
19934,DB03602,DB07218,0
19935,O14735,DB02165,0
19936,Q96FL8,Q15761,0
19937,DB02277,DB08765,0
19938,DB08400,P20309,0
19939,DB07107,DB03256,0
19940,P34096,DB03306,0
19941,DB08675,P01024,0
19942,Q96BI3,Q8TDS4,0
19943,DB08173,DB00626,0
19944,DB01403,DB07627,0
19945,P49747,DB00116,0
19946,DB07993,P03915,0
19947,DB06150,Q9UMX2,0
19948,DB07479,DB00227,0
19949,DB08374,Q86SZ2,0
19950,DB01353,DB03035,0
19951,DB07313,DB00920,0
19952,DB02628,DB00614,0
19953,DB05025,DB02264,0
19954,Q6WRI0,P08581,0
19955,DB06971,DB03934,0
19956,Q03393,DB02462,0
19957,DB07009,DB00691,0
19958,Q96HD9,Q13639,0
19959,DB03606,DB03020,0
19960,P26440,P50607,0
19961,P21817,DB02462,0
19962,DB04295,O14818,0
19963,DB04048,DB08420,0
19964,O00341,DB08764,0
19965,DB01565,DB06150,0
19966,DB04537,DB08147,0
19967,DB07960,DB02211,0
19968,DB03759,DB04522,0
19969,DB02497,O14832,0
19970,DB02691,DB00370,0
19971,DB03032,DB07905,0
19972,DB07593,DB04451,0
19973,DB00109,DB01081,0
19974,DB07302,DB07165,0
19975,P36021,DB08330,0
19976,DB00253,DB03385,0
19977,P14735,P48029,0
19978,DB02309,DB04461,0
19979,DB01306,DB05152,0
19980,DB08352,P42898,0
19981,DB02153,DB08291,0
19982,P05412,DB00185,0
19983,P45844,DB01356,0
19984,DB04593,DB00635,0
19985,DB07353,DB00572,0
19986,DB01681,DB07508,0
19987,P51149,DB02598,0
19988,DB01871,Q9Y478,0
19989,DB01189,DB02196,0
19990,DB03040,DB05258,0
19991,P14060,P08183,0
19992,DB01685,P62158,0
19993,DB06709,P01019,0
19994,Q16558,DB01168,0
19995,DB07269,DB01039,0
19996,DB03845,DB05366,0
19997,P49286,DB07045,0
19998,Q96EY8,DB08128,0
19999,O43766,DB03796,0
20000,DB00995,DB08276,0
20001,DB07696,DB01134,0
20002,DB07956,DB00404,0
20003,Q9H239,DB05282,0
20004,DB07480,DB07298,0
20005,DB01810,DB03935,0
20006,DB08526,DB00975,0
20007,DB03536,P07327,0
20008,O75469,P61927,0
20009,DB02974,DB08052,0
20010,DB05848,DB02353,0
20011,P23677,DB05458,0
20012,DB07226,Q9HCP0,0
20013,Q03426,DB08244,0
20014,P99999,DB05448,0
20015,P01023,P00390,0
20016,DB05786,DB00970,0
20017,DB00895,P08254,0
20018,DB08244,P51648,0
20019,DB03881,DB04872,0
20020,DB00483,DB02400,0
20021,DB05062,P27169,0
20022,DB03957,DB07624,0
20023,DB07543,DB03344,0
20024,P19099,Q13443,0
20025,P17213,P31040,0
20026,P06731,DB01858,0
20027,P07451,DB08221,0
20028,DB07530,DB00369,0
20029,DB05399,P33527,0
20030,DB02659,Q13557,0
20031,Q15075,DB07034,0
20032,DB07897,P63092,0
20033,DB04282,DB07253,0
20034,DB01444,P16860,0
20035,P15559,DB02320,0
20036,DB04677,DB04751,0
20037,P51800,DB02772,0
20038,P26572,DB08424,0
20039,P50225,DB02115,0
20040,P02745,DB08396,0
20041,DB08449,DB07286,0
20042,DB07128,DB07385,0
20043,DB08590,P00568,0
20044,O60882,DB00015,0
20045,P53779,DB08688,0
20046,P25929,DB06103,0
20047,DB04972,DB00213,0
20048,DB06147,DB08251,0
20049,Q9UHQ9,DB03645,0
20050,P07900,Q9Y2Q0,0
20051,Q8N159,DB01098,0
20052,DB02690,DB02458,0
20053,P11021,DB02103,0
20054,P84098,P20963,0
20055,P10912,Q8TCC7,0
20056,DB07455,DB04080,0
20057,DB05161,P00167,0
20058,DB00403,DB06880,0
20059,DB01675,Q9P0Z9,0
20060,DB02989,DB04991,0
20061,DB01851,DB06939,0
20062,Q08828,DB03101,0
20063,P29597,DB01022,0
20064,P49336,DB00343,0
20065,DB08443,O15382,0
20066,DB08683,P18440,0
20067,Q9UHW9,Q5NUL3,0
20068,DB03980,DB00195,0
20069,DB02640,O60656,0
20070,DB07350,P41180,0
20071,DB01049,P49759,0
20072,DB08070,DB05255,0
20073,P17752,P35503,0
20074,DB01969,DB01280,0
20075,P49585,P31749,0
20076,DB00636,DB02751,0
20077,Q14654,Q15382,0
20078,Q08499,DB03359,0
20079,DB01218,DB03880,0
20080,DB00989,Q96RD7,0
20081,DB02610,P17568,0
20082,DB04832,Q9BZW2,0
20083,DB00786,P05120,0
20084,DB02351,DB04938,0
20085,DB00821,DB00769,0
20086,P51160,DB02751,0
20087,P09958,DB03663,0
20088,DB00412,DB05688,0
20089,P10275,Q04844,0
20090,DB00855,DB01827,0
20091,DB08098,DB07973,0
20092,DB00058,DB00699,0
20093,DB02610,DB08659,0
20094,P10646,DB05420,0
20095,Q05901,DB05284,0
20096,DB02850,P54219,0
20097,DB07128,P62312,0
20098,DB08219,Q9NP99,0
20099,DB08373,DB08391,0
20100,DB03606,DB01101,0
20101,DB07160,DB03807,0
20102,P09455,DB05804,0
20103,DB04899,DB01226,0
20104,P68400,DB05486,0
20105,Q9UKU7,P04229,0
20106,Q9HAW7,DB05900,0
20107,P17707,Q08499,0
20108,P15085,DB00489,0
20109,P35968,P05113,0
20110,P30939,DB05169,0
20111,P12724,DB07384,0
