,Drug_ID,Protein_ID,label
17787,DB01440,DB00567,0
17788,DB02222,DB07489,0
17789,O75469,DB01154,0
17790,DB02553,P56696,0
17791,DB00636,DB00483,0
17792,DB06155,DB08052,0
17793,DB00464,DB07140,0
17794,DB03793,DB01059,0
17795,Q14494,DB01338,0
17796,DB08323,DB02938,0
17797,Q92793,DB08891,0
17798,DB00962,DB07638,0
17799,DB00570,DB01223,0
17800,Q08881,DB03451,0
17801,DB09217,DB04861,0
17802,P00519,DB08738,0
17803,DB08564,DB06802,0
17804,O60840,DB07616,0
17805,DB08893,P36952,0
17806,Q9H2X9,DB07717,0
17807,DB07842,DB01355,0
17808,Q9UN19,Q9P2W7,0
17809,DB03900,Q13838,0
17810,DB05337,DB02973,0
17811,DB08786,Q9H598,0
17812,Q5JVS0,DB02977,0
17813,DB06730,Q7Z2H8,0
17814,P15336,Q92934,0
17815,DB00682,DB00629,0
17816,DB00961,DB07847,0
17817,DB03109,DB05311,0
17818,DB00748,DB07121,0
17819,P00367,DB07204,0
17820,DB01346,P04141,0
17821,P48728,DB03397,0
17822,P17405,DB05033,0
17823,P01009,DB01839,0
17824,DB04835,DB08820,0
17825,DB07676,DB08139,0
17826,DB00951,Q8N8N7,0
17827,P51649,DB03195,0
17828,DB07700,P14735,0
17829,DB07711,P04035,0
17830,P05362,DB01765,0
17831,DB05220,DB07943,0
17832,DB03484,DB08786,0
17833,DB07380,DB04230,0
17834,DB02570,O95264,0
17835,P30520,DB01750,0
17836,O60513,DB04356,0
17837,DB06986,DB00272,0
17838,DB08532,DB00366,0
17839,DB02818,DB07893,0
17840,DB01675,DB08174,0
17841,Q00536,P60568,0
17842,DB04653,DB03781,0
17843,DB07329,P35354,0
17844,P27695,DB08220,0
17845,Q15738,DB08062,0
17846,DB07482,DB04410,0
17847,DB03192,DB07030,0
17848,DB02827,DB04881,0
17849,P17252,P23467,0
17850,DB08577,Q9UN76,0
17851,Q14697,DB04653,0
17852,DB00042,P48051,0
17853,P80404,DB00202,0
17854,DB03044,P23381,0
17855,O75908,DB04920,0
17856,DB01963,DB01356,0
17857,Q6UWM7,DB01643,0
17858,DB00212,DB00731,0
17859,P04746,DB00937,0
17860,Q13233,Q99470,0
17861,Q08499,DB07708,0
17862,DB08676,DB07954,0
17863,DB05004,P11245,0
17864,DB09038,DB07676,0
17865,DB00122,DB02800,0
17866,O43677,DB03453,0
17867,P09466,DB08771,0
17868,DB01812,DB03008,0
17869,DB00250,Q92876,0
17870,DB00348,DB02824,0
17871,DB08465,DB00673,0
17872,P63092,P54278,0
17873,Q9H2X9,DB03585,0
17874,DB07530,DB07286,0
17875,Q8TE23,Q6IA69,0
17876,O14756,DB01745,0
17877,P02585,DB08412,0
17878,DB01009,O43451,0
17879,DB04311,P10721,0
17880,Q8N8N7,P01589,0
17881,DB06103,DB01705,0
17882,DB01105,DB05432,0
17883,P05231,Q08257,0
17884,DB08771,DB00398,0
17885,P54710,P05451,0
17886,P16860,DB08162,0
17887,DB04719,DB00505,0
17888,DB00896,Q16706,0
17889,DB05337,Q9Y478,0
17890,DB01685,DB00902,0
17891,Q96I15,DB09079,0
17892,DB02731,DB00633,0
17893,DB00343,P00156,0
17894,DB04922,DB02643,0
17895,Q13885,DB07593,0
17896,P05362,DB05012,0
17897,DB07197,Q92887,0
17898,P38435,DB04107,0
17899,DB01834,DB02740,0
17900,DB04000,P09211,0
17901,DB01202,DB01908,0
17902,DB01247,DB08678,0
17903,P15121,P51570,0
17904,DB00122,DB00614,0
17905,DB04845,DB00276,0
17906,DB03896,Q16654,0
17907,DB01876,Q9ULX7,0
17908,DB06612,P41235,0
17909,DB06861,DB00989,0
17910,DB05214,DB03594,0
17911,DB02999,P28074,0
17912,DB02935,DB08280,0
17913,DB02325,DB02714,0
17914,DB03382,DB07574,0
17915,DB08504,DB00206,0
17916,DB04094,Q14894,0
17917,O60264,DB00006,0
17918,DB02878,P04183,0
17919,DB05749,Q9UBQ6,0
17920,Q02817,DB05032,0
17921,DB07088,DB02508,0
17922,DB05194,DB00640,0
17923,DB07845,DB04884,0
17924,P22460,DB00944,0
17925,DB04967,DB01124,0
17926,DB04372,DB01463,0
17927,DB07830,DB02458,0
17928,P30559,DB03744,0
17929,DB04369,DB03904,0
17930,Q9UJ70,P63208,0
17931,DB00491,Q9Y5R2,0
17932,DB00206,DB05268,0
17933,DB02869,DB08807,0
17934,O15403,P12104,0
17935,DB04793,DB01132,0
17936,DB07756,O75306,0
17937,DB07027,DB01297,0
17938,DB07957,P18846,0
17939,DB00109,DB08910,0
17940,DB00465,P35913,0
17941,O43272,DB04269,0
17942,Q99720,DB00789,0
17943,DB01983,Q9NSD9,0
17944,DB07632,DB05036,0
17945,DB04988,DB00177,0
17946,DB08655,DB01901,0
17947,P16109,DB01003,0
17948,DB07713,DB03439,0
17949,P01848,DB01884,0
17950,Q99928,DB05062,0
17951,DB01303,DB08346,0
17952,DB02679,DB07875,0
17953,DB07503,DB01234,0
17954,DB01363,DB04473,0
17955,DB03203,DB08441,0
17956,P40394,Q9HAW7,0
17957,DB06924,O43548,0
17958,O95182,DB00957,0
17959,DB07256,DB01591,0
17960,DB04854,O75173,0
17961,DB07380,P11473,0
17962,DB00875,DB06439,0
17963,DB07423,P22557,0
17964,Q5XXA6,DB01036,0
17965,DB05915,DB00216,0
17966,DB00752,P11511,0
17967,Q9Y5N1,P37268,0
17968,P48552,DB05107,0
17969,DB08397,P11511,0
17970,P08620,DB00482,0
17971,DB01072,DB01745,0
17972,DB04786,P30084,0
17973,P67775,DB02783,0
17974,DB01583,Q8NBQ5,0
17975,P08908,DB02754,0
17976,DB05694,DB02007,0
17977,DB00696,DB05255,0
17978,DB08130,P19224,0
17979,P01892,DB07312,0
17980,DB04337,DB02472,0
17981,DB02950,DB01226,0
17982,DB07285,DB01381,0
17983,P04062,Q9NR82,0
17984,DB07160,DB08422,0
17985,DB06589,DB03650,0
17986,DB08534,Q02127,0
17987,DB08070,DB07341,0
17988,DB00269,DB03124,0
17989,DB07011,P35503,0
17990,DB01009,DB00694,0
17991,DB01964,Q9NS18,0
17992,DB08411,DB01191,0
17993,DB07232,DB00505,0
17994,P49448,DB00974,0
17995,DB05317,DB04306,0
17996,DB08040,DB08169,0
17997,DB03042,DB03494,0
17998,DB08486,DB00905,0
17999,DB03024,P52961,0
18000,P54855,DB02320,0
18001,P13612,DB01192,0
18002,P39023,DB02530,0
18003,Q9ULW8,P20815,0
18004,DB06843,DB05739,0
18005,DB01025,Q92696,0
18006,DB02187,DB00017,0
18007,Q9BZV2,P42685,0
18008,Q16558,P62508,0
18009,DB05125,DB05736,0
18010,DB06999,DB08294,0
18011,DB02292,P01133,0
18012,DB03181,DB07016,0
18013,DB07604,Q8IVS2,0
18014,DB04937,DB00434,0
18015,DB07778,DB00408,0
18016,DB02890,DB04774,0
18017,DB05879,DB03632,0
18018,DB07653,DB05204,0
18019,DB01442,DB01346,0
18020,DB02621,DB05404,0
18021,DB02740,DB04530,0
18022,DB02613,DB03882,0
18023,P21549,Q14626,0
18024,Q6TGC4,DB02169,0
18025,DB03792,Q9UGI6,0
18026,DB07740,DB00548,0
18027,DB00036,P17735,0
18028,DB07751,DB01103,0
18029,Q86XF0,DB07912,0
18030,Q9NY72,DB04101,0
18031,Q8NER1,DB08611,0
18032,DB08165,DB00199,0
18033,DB05915,DB07393,0
18034,Q03721,DB00663,0
18035,DB04607,P42261,0
18036,Q13867,DB07685,0
18037,Q9Y345,DB04669,0
18038,Q96Q83,DB00526,0
18039,DB04895,Q9Y4W6,0
18040,DB08892,Q14353,0
18041,DB08784,DB01977,0
18042,DB00573,Q9UNP4,0
18043,Q9UQM7,DB02710,0
18044,DB02723,P08908,0
18045,DB00831,DB00277,0
18046,DB01805,DB08330,0
18047,Q15125,P06401,0
18048,DB08868,DB04505,0
18049,DB07713,DB00241,0
18050,O00180,DB03910,0
18051,DB04312,DB00922,0
18052,DB07060,P01579,0
18053,DB02448,DB02888,0
18054,DB01915,P08519,0
18055,DB05271,DB08394,0
18056,DB07227,DB04629,0
18057,P32418,DB08355,0
18058,DB08119,P02458,0
18059,P20333,DB09038,0
18060,DB01072,DB02161,0
18061,DB03987,DB03609,0
18062,P51149,DB07480,0
18063,P06737,Q03393,0
18064,DB03509,DB04144,0
18065,DB08021,DB00117,0
18066,DB01035,DB07374,0
18067,P31949,Q14289,0
18068,O94903,Q9ULX7,0
18069,P15121,DB09034,0
18070,DB00557,P36959,0
18071,Q9Y646,P56937,0
18072,DB03243,DB00268,0
18073,P35218,P05187,0
18074,DB00881,Q9H2X9,0
18075,DB07647,DB00851,0
18076,DB04593,DB04951,0
18077,DB00613,P24462,0
18078,P02746,DB03499,0
18079,DB07713,O43548,0
18080,DB00131,DB07705,0
18081,DB04564,DB08786,0
18082,DB08498,Q14432,0
18083,DB00220,DB03125,0
18084,DB03929,DB05461,0
18085,Q92930,DB07142,0
18086,DB01854,O94808,0
18087,Q8N8R3,DB01157,0
18088,DB01888,DB03039,0
18089,P42263,DB00432,0
18090,DB00625,P10696,0
18091,P49862,DB05448,0
18092,P29597,P04211,0
18093,P48506,DB00601,0
18094,DB00906,Q969S8,0
18095,Q96C36,DB05408,0
18096,Q9Y617,P41597,0
18097,DB07270,P62913,0
18098,P0DJI8,P23381,0
18099,DB08774,P42892,0
18100,DB00666,Q8IWT1,0
18101,DB04311,P14416,0
18102,DB04523,DB00799,0
18103,DB08530,DB04256,0
18104,DB00687,P51692,0
18105,P18510,P27361,0
18106,Q03431,DB04703,0
18107,DB01892,DB00470,0
18108,DB03186,P08514,0
18109,DB03385,DB02063,0
18110,Q7L266,DB01601,0
18111,O75469,P01584,0
18112,DB00916,DB03639,0
18113,DB07014,DB07393,0
18114,DB05890,DB04566,0
18115,O15460,DB05104,0
18116,DB00493,DB08363,0
18117,DB01357,DB04113,0
18118,P18509,Q9UK23,0
18119,P05107,DB06094,0
18120,DB08009,DB00751,0
18121,DB02271,DB08877,0
18122,P19883,P20963,0
18123,DB04105,DB04282,0
18124,P69905,DB04509,0
18125,P54750,DB03523,0
18126,DB07716,DB08743,0
18127,P61587,DB00897,0
18128,Q9BTZ2,P08588,0
18129,DB00966,DB04316,0
18130,Q8NG66,DB07076,0
18131,DB03956,P09237,0
18132,DB02309,DB02587,0
18133,DB00744,DB04733,0
18134,P0CG48,DB02624,0
18135,P11226,DB01224,0
18136,DB08044,DB07837,0
18137,P13501,DB03181,0
18138,DB03878,DB04901,0
18139,DB07007,DB03413,0
18140,DB07589,DB07486,0
18141,Q96RP8,DB05395,0
18142,DB01587,DB07525,0
18143,DB07934,DB00940,0
18144,P57059,DB05419,0
18145,P0CG04,O15528,0
18146,DB04459,DB04754,0
18147,DB02507,P35247,0
18148,P01848,P10646,0
18149,DB05479,Q92769,0
18150,DB09068,DB05867,0
18151,DB07281,DB03396,0
18152,DB07080,Q15119,0
18153,Q9BVA1,DB07932,0
18154,O60840,DB02297,0
18155,DB01764,O75879,0
18156,DB00105,P11474,0
18157,O00180,DB08678,0
18158,DB04770,DB01177,0
18159,P25092,P56524,0
18160,P30825,P14854,0
18161,DB07072,DB03041,0
18162,DB04088,Q8WX39,0
18163,P19883,DB08412,0
18164,P09466,DB08389,0
18165,DB08624,DB01577,0
18166,DB03088,DB00981,0
18167,DB07469,DB05366,0
18168,P22748,Q05397,0
18169,DB06898,DB01431,0
18170,DB07132,DB08063,0
18171,DB02010,P08709,0
18172,P49589,O60931,0
18173,DB07208,DB07486,0
18174,DB08538,DB00419,0
18175,P50213,DB00770,0
18176,DB06708,DB00889,0
18177,DB01277,DB07384,0
18178,DB00608,DB08489,0
18179,P12532,P45844,0
18180,DB01590,DB04557,0
18181,Q13748,Q96HD9,0
18182,DB00663,DB06851,0
18183,DB00605,DB07751,0
18184,O95477,DB05099,0
18185,DB04683,P13073,0
18186,DB07608,P21281,0
18187,DB08394,P02751,0
18188,DB00524,DB06695,0
18189,Q9BYV1,DB02267,0
18190,DB00064,DB03744,0
18191,DB00523,P01024,0
18192,P15692,DB00179,0
18193,DB00481,DB01135,0
18194,DB01681,P43026,0
18195,DB00494,P10253,0
18196,P17612,DB02551,0
18197,DB01807,DB02269,0
18198,DB05037,DB08416,0
18199,DB04306,O14936,0
18200,DB07161,DB08737,0
18201,DB07866,A5X5Y0,0
18202,P50052,DB02353,0
18203,DB05122,DB06830,0
18204,DB00263,DB04419,0
18205,O75311,DB01177,0
18206,DB03964,Q9NR97,0
18207,Q969P6,DB00180,0
18208,DB07846,Q9NY65,0
18209,Q9NYR8,DB08743,0
18210,DB03435,DB03344,0
18211,DB07203,P21462,0
18212,O75936,DB01378,0
18213,DB08784,DB06844,0
18214,P05451,DB05509,0
18215,O95363,Q9BVM4,0
18216,Q9UHI5,DB01558,0
18217,DB07056,DB00448,0
18218,DB04889,P30519,0
18219,DB06900,DB06069,0
18220,P04746,P15813,0
18221,P68366,P30536,0
18222,DB01188,DB00140,0
18223,DB05025,DB06963,0
18224,DB04835,DB02742,0
18225,P14598,DB06993,0
18226,P10606,DB08232,0
18227,DB01296,DB02181,0
18228,DB00370,DB00929,0
18229,DB00700,O15460,0
18230,DB02068,O60678,0
18231,DB05345,Q16831,0
18232,DB00068,P23381,0
18233,Q8NBP7,DB05655,0
18234,DB06741,DB08403,0
18235,DB00962,Q9UNA0,0
18236,DB01979,Q13002,0
18237,DB00666,DB01168,0
18238,DB07329,DB00512,0
18239,O75899,DB08802,0
18240,P68366,DB01766,0
18241,Q9UNQ0,DB00544,0
18242,DB08155,DB07701,0
18243,DB07112,DB04509,0
18244,DB05476,P13688,0
18245,DB04459,DB08468,0
18246,DB08387,DB01219,0
18247,DB04129,DB03955,0
18248,DB00135,DB08462,0
18249,DB01917,P12268,0
18250,Q14626,Q13003,0
18251,DB03012,Q02224,0
18252,DB03413,DB08000,0
18253,DB08023,Q16206,0
18254,P13866,DB00125,0
18255,Q5XXA6,DB01601,0
18256,Q05315,DB05033,0
18257,DB03311,Q9H936,0
18258,P16422,DB00475,0
18259,P34741,P28161,0
18260,DB03065,DB07647,0
18261,Q9NZ42,DB05215,0
18262,P16870,Q9Y5R2,0
18263,DB01693,P30419,0
18264,Q16671,P25311,0
18265,DB07907,DB00432,0
18266,P28908,P55789,0
18267,DB01115,DB01692,0
18268,Q05513,DB02342,0
18269,DB07530,DB07912,0
18270,DB02583,DB05816,0
18271,DB07247,DB04681,0
18272,DB08572,Q99873,0
18273,P02794,DB03351,0
18274,P04278,P05067,0
18275,DB04480,Q14721,0
18276,DB03758,DB00332,0
18277,DB01239,DB00520,0
18278,DB04872,DB00544,0
18279,P28331,DB02116,0
18280,P07477,DB07761,0
18281,DB00210,P62745,0
18282,Q99460,DB08533,0
18283,DB01226,DB07498,0
18284,P54317,Q15822,0
18285,Q6NUM9,DB05460,0
18286,P10632,DB06419,0
18287,DB06155,DB04901,0
18288,DB01053,DB01101,0
18289,DB02166,DB01741,0
18290,DB07746,DB08906,0
18291,DB01168,P51553,0
18292,DB07058,DB06774,0
18293,DB01264,DB05364,0
18294,Q9H239,DB03948,0
18295,DB01625,DB07716,0
18296,DB07213,P16455,0
18297,Q02221,DB00266,0
18298,DB02205,DB00373,0
18299,P05019,DB01270,0
18300,DB05481,DB04703,0
18301,DB08382,DB03747,0
18302,DB01620,Q92820,0
18303,DB03891,DB06984,0
18304,DB09035,DB02820,0
18305,P36897,DB00611,0
18306,DB05023,P52895,0
18307,DB04614,DB04050,0
18308,P04062,Q15375,0
18309,DB02987,DB04059,0
18310,P23458,DB07318,0
18311,DB02292,DB08888,0
18312,DB04648,Q16613,0
18313,DB00825,DB08745,0
18314,DB05793,DB08768,0
18315,DB04426,DB03405,0
18316,DB08605,DB07311,0
18317,Q9Y6K0,P02751,0
18318,P13995,Q13427,0
18319,DB05715,DB05155,0
18320,DB03384,DB00133,0
18321,DB00975,DB00083,0
18322,DB03385,DB08729,0
18323,P78362,DB01693,0
18324,A8MPY1,DB00429,0
18325,DB03486,DB01074,0
18326,Q96GR2,DB04763,0
18327,DB07419,DB02644,0
18328,DB00542,DB08904,0
18329,P05107,DB05201,0
18330,P18850,P02818,0
18331,DB00126,DB03884,0
18332,DB03346,DB01614,0
18333,DB05417,DB06267,0
18334,Q13258,DB07023,0
18335,DB03703,DB05049,0
18336,DB01833,DB06741,0
18337,Q9UGJ0,DB04090,0
18338,DB02628,DB00554,0
18339,DB00499,DB07628,0
18340,DB05308,DB07034,0
18341,DB05036,P18405,0
18342,DB02063,DB07143,0
18343,DB08056,DB00768,0
18344,P24752,DB08489,0
18345,DB01033,Q8WUI4,0
18346,DB07259,DB04632,0
18347,DB01054,Q9UNN8,0
18348,DB02723,DB06969,0
18349,Q9Y698,P48167,0
18350,DB04417,DB08222,0
18351,DB03664,DB07257,0
18352,Q00534,P09871,0
18353,DB02757,DB02115,0
18354,DB11363,DB00515,0
18355,DB01675,DB04739,0
18356,DB00440,DB04307,0
18357,DB03480,P01130,0
18358,O43548,DB07622,0
18359,DB02556,DB08437,0
18360,DB02569,Q92993,0
18361,DB01630,DB05215,0
18362,P14778,DB00724,0
18363,Q86UW8,DB06268,0
18364,DB04801,P19235,0
18365,DB00943,O60658,0
18366,DB08933,O43741,0
18367,Q9HBL8,P22894,0
18368,DB08526,Q9Y6F1,0
18369,DB01254,DB07586,0
18370,DB07750,DB08996,0
18371,DB00588,DB00812,0
18372,DB00008,DB03233,0
18373,P21817,DB03465,0
18374,P42262,O00408,0
18375,DB03192,DB01244,0
18376,DB06700,DB07046,0
18377,DB02854,DB04142,0
18378,DB03408,DB05009,0
18379,P48745,DB05191,0
18380,Q9UPY5,DB00753,0
18381,DB07135,DB01117,0
18382,Q96C36,P17544,0
18383,DB02205,DB08781,0
18384,DB07999,DB08139,0
18385,O00764,Q9Y689,0
18386,DB04920,DB01252,0
18387,DB08497,P28161,0
18388,DB01237,DB03147,0
18389,Q8N119,Q9UDX4,0
18390,DB03606,DB03240,0
18391,O60493,P49759,0
18392,P04075,DB08672,0
18393,DB08996,DB08347,0
18394,DB07028,P50607,0
18395,DB07014,DB07298,0
18396,P28070,DB00759,0
18397,Q9NSE4,DB04512,0
18398,DB07747,P02452,0
18399,DB01229,DB09559,0
18400,DB06861,DB03033,0
18401,DB04964,DB07486,0
18402,DB02800,O00555,0
18403,DB08746,DB01074,0
18404,DB08836,O43497,0
18405,DB07440,DB04372,0
18406,DB07858,P04083,0
18407,P30542,DB07004,0
18408,DB06829,DB03860,0
18409,P21283,DB08891,0
18410,DB08492,P54219,0
18411,P20711,DB08520,0
18412,DB07099,DB04942,0
18413,DB06218,DB08257,0
18414,P20138,DB03081,0
18415,DB00277,P17735,0
18416,DB08880,DB00098,0
18417,O75715,DB05481,0
18418,P19021,DB00920,0
18419,DB07353,DB04751,0
18420,DB02689,O60678,0
18421,DB08756,DB00304,0
18422,P05230,DB06813,0
18423,DB05039,DB07513,0
18424,Q15796,DB01433,0
18425,DB02189,DB05327,0
18426,DB04800,P52961,0
18427,DB02917,O14832,0
18428,DB00933,P51570,0
18429,DB00056,P22694,0
18430,DB06196,DB00196,0
18431,P42336,DB07585,0
18432,DB07934,P54886,0
18433,DB08802,DB03072,0
18434,DB07172,DB08527,0
18435,DB03217,P11388,0
18436,DB07848,DB05812,0
18437,DB08577,DB07389,0
18438,Q92930,DB07500,0
18439,Q9UBQ6,Q8TD30,0
18440,DB01060,DB07793,0
18441,DB08910,P48728,0
18442,DB02800,DB01060,0
18443,DB06626,DB00201,0
18444,DB07172,DB01646,0
18445,Q15120,DB06851,0
18446,DB05153,DB05206,0
18447,DB03758,DB05506,0
18448,DB02082,P03905,0
18449,DB02034,O14920,0
18450,DB06729,Q01740,0
18451,DB01160,Q13363,0
18452,P14770,DB08389,0
18453,Q8IUZ5,DB01454,0
18454,DB00630,P26439,0
18455,DB00862,DB00619,0
18456,DB07441,DB08729,0
18457,P63000,DB00503,0
18458,DB00753,Q92947,0
18459,DB07423,DB07286,0
18460,P22033,DB00578,0
18461,DB07104,DB07251,0
18462,DB01698,DB03277,0
18463,DB00511,DB05127,0
18464,Q92569,DB06335,0
18465,DB02104,O75715,0
18466,DB04697,DB00687,0
18467,DB04288,Q9Y6K0,0
18468,DB03709,P51003,0
18469,P49765,DB00395,0
18470,DB01877,DB03975,0
18471,DB07899,P04075,0
18472,Q86VB7,P10912,0
18473,DB08143,DB07177,0
18474,DB07128,Q00796,0
18475,DB07232,P46059,0
18476,DB07230,Q13907,0
18477,DB04451,P07947,0
18478,DB03516,DB00918,0
18479,Q7Z4J2,DB07602,0
18480,DB07255,DB08330,0
18481,DB02196,Q16322,0
18482,Q9UHQ9,DB01705,0
18483,DB07646,Q95460,0
18484,DB06287,P12081,0
18485,P04818,DB04153,0
18486,DB04771,DB02652,0
18487,Q9Y689,DB08280,0
18488,DB06979,P01130,0
18489,DB02825,Q15738,0
18490,DB02255,DB00422,0
18491,O14880,DB06954,0
18492,DB04925,DB07790,0
18493,Q03721,DB08000,0
18494,P0CG47,DB02559,0
18495,DB07202,DB08899,0
18496,Q14573,DB06875,0
18497,DB07858,DB01712,0
18498,Q8NBP7,DB03015,0
18499,DB02890,DB01338,0
18500,DB08015,DB01017,0
18501,DB00472,DB02155,0
18502,DB00035,Q9UHW9,0
18503,DB00417,DB03597,0
18504,P04150,DB02719,0
18505,Q8N8R3,DB06897,0
18506,P05166,DB03101,0
18507,P26639,P0CG48,0
18508,P27144,DB07606,0
18509,Q92953,DB00619,0
18510,DB01631,O15528,0
18511,DB07132,Q15596,0
18512,P01574,DB00761,0
18513,Q96NX5,DB07345,0
18514,DB07446,DB06713,0
18515,DB05758,DB07991,0
18516,DB00946,DB02067,0
18517,P68104,DB03132,0
18518,DB00928,DB06972,0
18519,DB03419,DB08210,0
18520,DB01162,Q9BW92,0
18521,DB07148,DB01784,0
18522,P41145,DB08522,0
18523,DB04142,P16870,0
18524,DB00040,DB00123,0
18525,DB04997,DB02193,0
18526,DB01084,DB06714,0
18527,DB01649,DB02131,0
18528,DB00294,DB07486,0
18529,DB02515,DB04858,0
18530,DB01021,DB08065,0
18531,DB01820,DB06979,0
18532,DB06820,DB04881,0
18533,DB02789,DB07533,0
18534,DB08838,DB05202,0
18535,DB06650,P78368,0
18536,DB01202,DB01884,0
18537,P24394,DB01225,0
18538,DB04841,DB06785,0
18539,DB07428,Q15102,0
18540,DB04912,DB01131,0
18541,DB05476,DB01761,0
18542,DB03326,Q99661,0
18543,Q92569,DB03622,0
18544,DB08133,O43837,0
18545,DB03459,Q13224,0
18546,DB03150,Q12879,0
18547,DB00328,DB07008,0
18548,DB07757,DB04258,0
18549,DB00306,DB08397,0
18550,Q8IWT1,Q06203,0
18551,DB08285,P43026,0
18552,DB00756,DB00915,0
18553,DB04244,DB01237,0
18554,DB05166,P16152,0
18555,P07510,DB01791,0
18556,DB01260,DB03127,0
18557,O60674,DB03542,0
18558,O60779,DB03333,0
18559,DB02045,DB07298,0
18560,DB03782,DB00359,0
18561,DB05072,P47901,0
18562,DB07075,DB04114,0
18563,P04150,DB03906,0
18564,DB01223,DB03424,0
18565,P27695,DB04648,0
18566,DB07997,P47870,0
18567,Q96RJ0,DB00180,0
18568,DB04338,DB04381,0
18569,DB07876,DB03059,0
18570,P04839,DB04774,0
18571,DB03194,DB08860,0
18572,DB00607,DB08775,0
18573,DB06127,DB00089,0
18574,DB06016,Q9UNA0,0
18575,DB07879,P40429,0
18576,P02689,Q07973,0
18577,O60218,P30711,0
18578,DB00296,DB08751,0
18579,DB02745,DB06719,0
18580,O43920,P10745,0
18581,DB08195,DB03390,0
18582,DB08358,DB00400,0
18583,DB01947,DB08772,0
18584,DB00631,DB08420,0
18585,DB04607,DB07228,0
18586,P02763,P17181,0
18587,DB07969,P11362,0
18588,DB03696,Q07817,0
18589,P32019,DB06844,0
18590,P49773,DB01124,0
18591,P31639,Q99456,0
18592,DB08020,DB06616,0
18593,P20333,DB07447,0
18594,DB05916,DB02180,0
18595,P15336,DB03892,0
18596,DB08368,P14927,0
18597,Q9UN88,DB08705,0
18598,DB04707,DB00318,0
18599,O75762,DB05298,0
18600,DB07001,DB00293,0
18601,DB04058,P19971,0
18602,DB08389,P04035,0
18603,P98160,DB06898,0
18604,DB02027,DB04374,0
18605,Q9P2J5,DB05110,0
18606,P63092,DB03223,0
18607,Q99933,P14207,0
18608,DB06920,Q9H3N8,0
18609,DB02994,DB08877,0
18610,DB02222,DB06867,0
18611,DB04908,DB08303,0
18612,DB04672,DB02220,0
18613,DB01915,P01584,0
18614,P63316,DB04998,0
18615,DB00263,Q9UI32,0
18616,Q96GR2,DB03845,0
18617,DB03978,P41597,0
18618,P06401,DB05280,0
18619,DB05139,DB07458,0
18620,DB03059,DB02852,0
18621,DB05332,P59768,0
18622,P00736,DB08365,0
18623,DB03904,DB01327,0
18624,DB02215,DB01270,0
18625,P13929,DB02731,0
18626,DB07883,P22310,0
18627,P0CG47,DB00297,0
18628,DB00305,DB08635,0
18629,P31213,P00352,0
18630,P23434,DB04258,0
18631,DB02762,DB02347,0
18632,P63208,DB07458,0
18633,DB07277,DB00984,0
18634,DB00308,Q09428,0
18635,DB08932,Q06203,0
18636,DB00752,DB04681,0
18637,DB04896,Q13085,0
18638,P51787,DB07280,0
18639,DB08098,Q9H3N8,0
18640,DB00401,DB07183,0
18641,Q9UKY3,P08519,0
18642,Q15418,DB04676,0
18643,DB04057,P00751,0
18644,DB02533,P49411,0
18645,DB02095,DB00936,0
18646,O95954,DB03892,0
18647,DB07580,DB03758,0
18648,P04054,DB08292,0
18649,DB02721,DB03925,0
18650,DB04405,DB01583,0
18651,Q13564,DB08441,0
18652,P16870,DB07110,0
18653,DB01224,P0CG29,0
18654,DB01171,P20815,0
18655,DB00041,P42338,0
18656,DB01013,DB01130,0
18657,DB06148,P35503,0
18658,DB01820,DB03754,0
18659,DB04805,DB01710,0
18660,DB08504,DB01675,0
18661,DB08597,DB04953,0
18662,DB05050,DB07744,0
18663,Q9BXA5,DB06928,0
18664,Q9H2M3,DB02598,0
18665,DB00912,P03891,0
18666,Q9UGM1,DB05506,0
18667,Q7Z406,DB02381,0
18668,P02768,DB02267,0
18669,DB02827,P12319,0
18670,DB08119,DB02979,0
18671,P11245,DB00227,0
18672,DB02878,DB06855,0
18673,DB08066,DB02371,0
18674,DB00853,Q9Y5N1,0
18675,DB01496,DB07255,0
18676,DB04974,DB02057,0
18677,P52788,P07949,0
18678,DB01742,DB04273,0
18679,Q15825,P61927,0
18680,DB00847,DB02007,0
18681,DB01210,DB07698,0
18682,DB03956,DB01601,0
18683,DB02152,DB08084,0
18684,DB01104,DB05521,0
18685,DB03736,P48067,0
18686,DB00150,DB08737,0
18687,DB03612,DB00763,0
18688,DB01120,DB02963,0
18689,DB05171,Q14749,0
18690,P10636,DB08896,0
18691,DB00734,DB07212,0
18692,P22310,DB08661,0
18693,DB00698,DB01766,0
18694,DB00650,DB00527,0
18695,DB00932,DB06729,0
18696,DB08479,DB07193,0
18697,DB05304,DB06841,0
18698,Q96A70,P00746,0
18699,DB01136,DB05295,0
18700,P15170,Q9HBL8,0
18701,DB04166,DB03552,0
18702,P22460,O95838,0
18703,Q7Z2W7,DB04234,0
18704,DB07455,P33151,0
18705,DB07133,Q15119,0
18706,DB04027,DB05364,0
18707,DB03401,DB00699,0
18708,DB01009,Q02318,0
18709,DB00910,DB08073,0
18710,DB02996,Q9UNN8,0
18711,DB01093,P11474,0
18712,DB05464,P25929,0
18713,Q2M3G0,DB07079,0
18714,DB07550,DB00973,0
18715,P06870,DB07136,0
18716,DB00469,DB04660,0
18717,DB01211,DB01946,0
18718,P61587,DB01269,0
18719,Q9NR82,DB07303,0
18720,DB06709,DB07875,0
